,US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,CLASS
910,1.13,5.0,3.9610000000000003,2.805,2.787,2.36,2.577,1.091,5.0,1.042,1.022,1.023,1.2690000000000001,1.265,0.8809999999999999,0.64,0.623,0.669,0.732,0.6759999999999999,1.0290000000000001,1.053,1.094,1.095,Sharp-Right-Turn
911,1.147,4.0169999999999995,4.0360000000000005,2.545,2.793,2.366,1.788,1.068,5.0,1.022,0.9990000000000001,1.004,1.253,1.246,0.8640000000000001,0.633,0.616,0.627,0.7290000000000001,5.0,1.04,1.067,1.114,1.122,Sharp-Right-Turn
912,1.166,4.0360000000000005,3.998,2.602,2.799,2.8,1.775,1.745,5.0,1.002,0.983,0.983,1.005,1.226,0.847,0.626,0.61,0.623,5.0,5.0,1.052,1.072,1.1340000000000001,1.138,Sharp-Right-Turn
913,1.185,4.053999999999999,4.015,2.8280000000000003,2.806,2.806,1.765,1.7380000000000002,4.9319999999999995,0.983,0.9640000000000001,0.9640000000000001,1.0090000000000001,1.207,0.83,0.623,0.603,0.619,0.708,0.655,1.063,1.08,1.153,1.157,Sharp-Right-Turn
914,1.195,4.07,4.032,2.609,2.8110000000000004,2.378,1.758,1.729,4.935,0.966,0.946,0.946,0.9670000000000001,1.19,0.816,0.62,0.597,0.613,0.7090000000000001,0.645,1.0759999999999998,1.09,1.17,1.1740000000000002,Sharp-Right-Turn
915,1.21,4.938,4.0489999999999995,2.6289999999999996,2.8160000000000003,2.378,1.7530000000000001,1.724,4.935,0.9540000000000001,0.9309999999999999,0.9309999999999999,0.951,1.171,0.8029999999999999,0.612,0.5920000000000001,0.601,0.626,5.0,1.0859999999999999,5.0,1.186,1.186,Sharp-Right-Turn
916,1.215,4.936,1.263,2.656,2.824,2.378,1.755,1.7209999999999999,1.751,4.936,0.9209999999999999,0.9179999999999999,0.934,1.161,0.818,3.428,0.591,0.589,0.62,5.0,1.091,5.0,1.196,1.195,Sharp-Right-Turn
917,1.21,4.936,1.261,5.0,2.89,2.821,2.574,1.726,4.948,1.681,0.929,0.917,0.9329999999999999,1.16,1.18,3.432,0.5870000000000001,0.586,0.604,5.0,1.09,5.0,1.199,1.194,Move-Forward
918,1.202,1.23,1.258,5.0,5.0,2.82,2.5780000000000003,1.726,5.0,4.944,0.946,0.92,0.9359999999999999,0.963,1.176,1.68,0.59,0.586,0.606,5.0,1.094,5.0,1.206,1.1909999999999998,Move-Forward
919,1.2009999999999998,1.225,4.041,2.8480000000000003,2.853,2.818,2.5789999999999997,1.7280000000000002,5.0,5.0,1.56,0.9209999999999999,0.9329999999999999,0.963,1.1740000000000002,1.681,0.6,0.586,0.602,5.0,1.089,5.0,1.232,1.189,Move-Forward
920,1.2009999999999998,1.226,4.045,2.845,2.886,2.818,2.5789999999999997,1.724,5.0,4.945,0.965,0.9209999999999999,0.9329999999999999,0.963,1.183,1.68,0.5870000000000001,0.586,0.602,5.0,1.093,5.0,1.208,1.19,Move-Forward
921,1.204,1.2309999999999999,4.046,2.8489999999999998,2.8930000000000002,2.821,2.5780000000000003,1.72,5.0,4.942,0.9570000000000001,0.919,0.9309999999999999,0.961,1.187,1.676,0.5870000000000001,0.586,0.603,5.0,1.095,5.0,5.0,1.192,Move-Forward
922,1.206,1.2329999999999999,1.272,5.0,2.8939999999999997,2.822,2.5780000000000003,1.72,5.0,4.942,0.9520000000000001,0.917,0.929,0.9590000000000001,1.172,1.6780000000000002,0.586,0.585,0.601,5.0,1.0959999999999999,5.0,1.206,1.194,Move-Forward
923,1.207,1.2309999999999999,1.2590000000000001,5.0,2.8939999999999997,2.822,2.5780000000000003,1.722,5.0,4.941,0.95,0.915,0.927,0.9540000000000001,1.167,1.6769999999999998,0.585,0.584,0.601,5.0,1.1,5.0,1.238,1.195,Move-Forward
924,1.209,1.234,1.262,5.0,5.0,2.823,2.5780000000000003,1.7209999999999999,5.0,4.941,0.9420000000000001,0.9129999999999999,0.925,0.955,1.166,1.675,0.585,0.584,0.601,5.0,1.0979999999999999,5.0,1.209,1.197,Move-Forward
925,1.2109999999999999,1.2309999999999999,1.272,5.0,5.0,2.822,2.577,1.7169999999999999,5.0,4.945,0.941,0.912,0.924,0.9540000000000001,1.1740000000000002,1.675,0.585,0.584,0.601,5.0,1.102,5.0,1.214,1.199,Move-Forward
926,1.2109999999999999,1.235,1.2770000000000001,5.0,5.0,2.823,2.5780000000000003,1.72,5.0,4.945,0.94,0.9109999999999999,0.9229999999999999,0.95,1.163,3.4339999999999997,0.584,0.584,0.6,5.0,1.1,5.0,1.239,1.199,Move-Forward
927,1.212,1.2429999999999999,1.268,5.0,5.0,2.823,2.5780000000000003,1.72,5.0,4.942,0.9420000000000001,0.91,0.922,0.9490000000000001,1.162,1.673,0.584,0.583,0.596,5.0,1.103,5.0,1.2429999999999999,1.2009999999999998,Move-Forward
928,1.214,1.2409999999999999,1.2690000000000001,2.8539999999999996,5.0,2.823,2.577,1.716,5.0,4.942,0.938,0.9079999999999999,0.92,0.9470000000000001,1.158,1.675,0.583,0.583,0.599,5.0,5.0,5.0,1.245,1.202,Move-Forward
929,1.212,1.246,1.2670000000000001,5.0,2.888,2.824,2.577,1.715,5.0,4.945,0.9359999999999999,0.907,0.919,0.946,1.156,3.432,0.583,0.5820000000000001,0.599,5.0,1.105,5.0,1.249,1.203,Move-Forward
930,1.213,1.244,1.272,5.0,2.843,2.824,2.577,1.7180000000000002,5.0,5.0,0.938,0.9059999999999999,0.9179999999999999,0.9440000000000001,1.155,1.676,0.5820000000000001,0.5820000000000001,0.598,5.0,5.0,5.0,1.244,1.205,Move-Forward
931,1.218,4.941,1.274,2.867,2.8930000000000002,2.824,2.576,1.7169999999999999,5.0,5.0,0.9329999999999999,0.904,0.915,0.9420000000000001,1.153,1.6780000000000002,0.5820000000000001,0.581,0.598,5.0,5.0,5.0,1.249,1.207,Move-Forward
932,1.2209999999999999,1.249,1.273,2.864,2.8960000000000004,2.825,2.576,1.712,5.0,5.0,0.9279999999999999,0.902,0.9129999999999999,0.94,1.1540000000000001,5.0,0.581,0.581,0.598,4.718,5.0,5.0,1.225,1.209,Move-Forward
933,1.226,1.254,1.2690000000000001,2.866,5.0,2.825,2.576,1.714,5.0,5.0,0.9259999999999999,0.9,0.912,0.9390000000000001,1.153,5.0,0.594,0.581,0.598,4.71,5.0,5.0,1.25,1.2109999999999999,Sharp-Right-Turn
934,1.2229999999999999,1.258,1.273,5.0,5.0,2.825,2.576,1.7169999999999999,1.745,4.947,0.925,0.899,0.9109999999999999,0.938,1.148,3.43,0.597,0.581,0.597,4.71,5.0,5.0,1.251,1.212,Sharp-Right-Turn
935,1.224,1.2590000000000001,1.274,2.867,2.85,2.825,2.576,1.7169999999999999,1.742,4.9430000000000005,0.9279999999999999,0.898,0.91,0.937,1.148,5.0,0.596,0.58,0.597,4.71,5.0,5.0,1.251,1.213,Sharp-Right-Turn
936,1.226,1.26,1.275,2.867,5.0,2.826,2.575,1.7169999999999999,1.744,4.9430000000000005,0.924,0.897,0.909,0.9359999999999999,1.147,1.6740000000000002,0.5920000000000001,0.58,0.597,4.71,5.0,5.0,1.232,1.214,Sharp-Right-Turn
937,1.227,1.258,1.276,2.8710000000000004,2.906,2.826,2.576,1.7169999999999999,1.744,4.9430000000000005,0.9229999999999999,0.8959999999999999,0.9079999999999999,0.935,1.145,1.666,0.581,0.579,0.596,4.708,5.0,5.0,1.254,1.215,Sharp-Right-Turn
938,1.227,1.251,1.276,2.8739999999999997,5.0,2.827,2.576,1.7169999999999999,5.0,4.9430000000000005,0.919,0.895,0.907,0.93,1.145,1.669,0.584,0.579,0.595,5.0,5.0,5.0,5.0,1.215,Sharp-Right-Turn
939,1.227,1.25,1.275,5.0,2.907,2.827,2.576,1.7169999999999999,5.0,4.947,0.9159999999999999,0.895,0.907,0.93,1.1440000000000001,1.666,0.581,0.578,0.591,0.727,5.0,5.0,5.0,1.215,Sharp-Right-Turn
940,1.224,5.0,1.274,5.0,5.0,2.827,2.577,1.7180000000000002,5.0,4.947,0.92,0.895,0.907,0.93,1.1440000000000001,5.0,0.583,0.578,0.591,0.7240000000000001,5.0,5.0,1.273,1.215,Sharp-Right-Turn
941,1.222,5.0,1.276,5.0,5.0,2.825,2.5780000000000003,1.719,5.0,4.947,0.907,0.8959999999999999,0.907,0.932,1.141,1.1640000000000001,0.59,0.5770000000000001,0.59,0.7190000000000001,1.27,5.0,1.2830000000000001,1.215,Sharp-Right-Turn
942,1.222,5.0,1.275,5.0,5.0,2.826,2.5789999999999997,1.7209999999999999,5.0,4.941,0.904,0.8959999999999999,0.9059999999999999,0.9279999999999999,0.9590000000000001,1.16,0.58,0.5760000000000001,0.588,0.7090000000000001,1.27,5.0,1.262,1.214,Sharp-Right-Turn
943,1.2209999999999999,4.9510000000000005,1.276,5.0,2.8489999999999998,2.827,2.5839999999999996,1.725,5.0,4.942,0.905,0.8959999999999999,0.9059999999999999,0.924,1.14,1.492,0.583,0.575,0.5870000000000001,0.7170000000000001,5.0,5.0,5.0,1.214,Sharp-Right-Turn
944,1.22,5.0,4.063,5.0,2.842,2.8280000000000003,2.585,1.7269999999999999,5.0,4.9430000000000005,0.9059999999999999,0.8959999999999999,0.905,0.9229999999999999,1.139,0.612,0.579,0.574,0.585,0.7090000000000001,1.272,1.114,1.227,1.214,Sharp-Right-Turn
945,1.222,5.0,4.064,5.0,2.843,2.83,2.613,1.732,1.735,4.9430000000000005,0.907,0.897,0.9329999999999999,1.139,1.1420000000000001,0.609,0.578,0.5720000000000001,0.583,0.691,0.637,1.103,1.224,1.213,Sharp-Right-Turn
946,1.222,4.717,4.0680000000000005,5.0,2.846,2.832,2.84,1.734,1.734,1.7530000000000001,0.9079999999999999,0.897,0.912,1.138,0.951,0.612,0.578,0.57,0.58,0.677,0.633,1.104,1.225,1.213,Sharp-Right-Turn
947,1.16,4.725,4.9430000000000005,5.0,5.0,2.8369999999999997,2.839,2.097,1.734,1.756,0.9129999999999999,0.898,0.9129999999999999,0.94,1.138,0.618,0.58,0.569,0.578,0.599,1.2690000000000001,1.099,5.0,1.128,Sharp-Right-Turn
948,1.218,4.725,4.084,4.078,2.853,2.8369999999999997,2.841,2.109,1.629,1.756,0.9179999999999999,0.899,0.904,0.9520000000000001,1.137,0.763,0.5760000000000001,0.5670000000000001,0.5770000000000001,0.6579999999999999,1.274,1.095,1.105,1.213,Sharp-Right-Turn
949,1.214,5.0,4.086,4.072,2.8560000000000003,2.842,2.842,1.7519999999999998,1.7369999999999999,1.754,0.9259999999999999,0.9,0.9,0.92,1.133,1.1520000000000001,0.5760000000000001,0.5660000000000001,0.568,0.6459999999999999,0.609,1.097,5.0,1.217,Sharp-Right-Turn
950,1.213,1.256,4.947,4.073,5.0,2.8819999999999997,2.843,1.745,1.735,1.76,1.052,0.903,0.899,0.914,1.131,1.146,0.581,0.564,0.565,0.589,0.605,5.0,5.0,1.227,Sharp-Right-Turn
951,1.213,5.0,4.949,4.704,5.0,2.85,2.844,1.745,1.7369999999999999,5.0,4.952,0.914,0.898,0.91,0.948,1.137,1.1740000000000002,0.5670000000000001,0.563,0.579,4.697,5.0,5.0,5.0,Sharp-Right-Turn
952,1.213,1.227,4.734,4.075,5.0,2.855,2.843,1.754,1.739,1.351,4.9510000000000005,0.9059999999999999,0.897,0.9079999999999999,1.129,1.1320000000000001,5.0,0.569,0.56,0.5720000000000001,4.697,5.0,5.0,5.0,Sharp-Right-Turn
953,1.21,1.22,4.957,4.077,5.0,2.918,2.844,2.594,1.7409999999999999,1.751,4.952,0.9059999999999999,0.897,0.9059999999999999,0.9420000000000001,1.13,5.0,0.563,0.557,0.569,0.7,5.0,5.0,5.0,Sharp-Right-Turn
954,1.21,1.226,5.0,4.0760000000000005,5.0,5.0,2.8489999999999998,2.5989999999999998,1.744,1.7469999999999999,0.932,0.903,0.8959999999999999,0.905,1.129,1.128,0.773,0.562,0.555,0.565,0.6990000000000001,5.0,1.093,1.2229999999999999,Sharp-Right-Turn
955,1.21,1.3119999999999998,5.0,4.091,5.0,2.866,2.852,2.602,1.749,1.7480000000000002,4.956,0.904,0.8959999999999999,0.904,0.938,1.127,0.754,0.56,0.5529999999999999,0.563,0.665,5.0,1.088,1.224,Sharp-Right-Turn
956,1.214,1.3090000000000002,5.0,4.093,5.0,2.87,2.8539999999999996,2.6039999999999996,1.766,1.577,4.954,0.9079999999999999,0.8959999999999999,0.9420000000000001,1.018,1.128,0.748,0.5589999999999999,0.551,0.56,0.6659999999999999,1.276,1.087,1.232,Sharp-Right-Turn
957,1.215,5.0,5.0,4.1339999999999995,5.0,2.877,2.86,2.72,1.768,1.746,4.955,0.909,0.8959999999999999,0.9,1.014,1.125,0.746,0.561,0.5489999999999999,0.568,0.636,1.2819999999999998,1.0859999999999999,5.0,Sharp-Right-Turn
958,1.216,1.22,5.0,4.115,5.0,2.887,2.862,2.862,2.611,1.7469999999999999,4.956,0.914,0.8959999999999999,0.9,0.983,1.12,0.745,0.557,0.5479999999999999,0.556,0.584,4.699,1.088,5.0,Sharp-Right-Turn
959,1.217,1.217,5.0,4.117,4.099,5.0,2.8680000000000003,2.416,2.133,1.7480000000000002,1.764,0.915,0.9,0.895,0.915,1.119,0.746,0.56,0.546,0.55,0.5770000000000001,4.697,1.091,5.0,Sharp-Right-Turn
960,1.281,1.217,5.0,4.9719999999999995,1.286,5.0,5.0,2.861,1.77,1.749,5.0,0.929,0.9279999999999999,0.894,0.909,0.9309999999999999,0.9570000000000001,3.1510000000000002,0.544,0.544,0.57,4.697,5.0,5.0,Sharp-Right-Turn
961,1.228,1.217,5.0,1.255,1.28,3.138,5.0,2.863,1.7690000000000001,1.751,5.0,1.057,0.905,0.893,0.904,0.925,1.121,0.569,0.545,0.541,0.563,0.6990000000000001,5.0,2.508,Sharp-Right-Turn
962,1.226,1.217,1.228,4.7330000000000005,4.093999999999999,2.73,2.885,2.862,2.615,1.756,5.0,0.927,0.902,0.892,0.903,0.925,1.1159999999999999,0.5660000000000001,0.547,0.5379999999999999,0.5529999999999999,0.6970000000000001,5.0,1.094,Sharp-Right-Turn
963,1.224,1.217,1.227,4.735,4.137,5.0,2.8810000000000002,2.864,2.617,3.7569999999999997,5.0,0.922,0.902,0.8909999999999999,0.9009999999999999,0.92,0.9470000000000001,0.565,0.545,0.535,0.546,5.0,5.0,1.0859999999999999,Sharp-Right-Turn
964,1.225,1.218,1.32,4.737,5.0,2.9139999999999997,2.884,2.866,2.6189999999999998,1.767,1.7630000000000001,0.9229999999999999,0.902,0.8909999999999999,0.903,0.93,0.9440000000000001,0.568,0.544,0.5329999999999999,0.544,0.654,5.0,1.084,Sharp-Right-Turn
965,1.227,1.219,1.3130000000000002,4.743,5.0,5.0,2.897,2.8680000000000003,2.6210000000000004,2.1430000000000002,1.5630000000000002,0.927,0.9059999999999999,0.8909999999999999,0.9179999999999999,0.991,1.111,0.732,0.5429999999999999,0.532,0.541,0.6559999999999999,5.0,1.084,Sharp-Right-Turn
966,1.232,1.2229999999999999,1.314,4.742,5.0,4.703,2.906,2.8739999999999997,2.634,2.6210000000000004,1.761,0.935,0.91,0.894,0.899,0.993,1.1059999999999999,0.727,0.542,0.53,0.539,0.628,1.2890000000000001,1.083,Sharp-Right-Turn
967,1.238,1.225,1.229,4.744,5.0,4.6930000000000005,5.0,2.8760000000000003,2.634,2.622,1.758,4.974,0.941,0.894,0.894,0.9179999999999999,1.1079999999999999,0.725,0.542,0.529,0.539,0.6729999999999999,0.581,5.0,Sharp-Right-Turn
968,5.0,1.2570000000000001,1.226,1.246,5.0,4.166,5.0,2.8789999999999996,2.8789999999999996,1.771,1.7590000000000001,1.7790000000000001,5.0,0.893,0.892,0.905,1.1059999999999999,0.723,0.551,0.53,0.535,0.561,0.573,0.607,Sharp-Right-Turn
969,0.632,5.0,1.226,1.239,4.753,4.143,5.0,2.885,2.8810000000000002,1.7730000000000001,1.76,1.775,1.087,0.903,0.887,0.9,1.104,0.728,3.428,0.524,0.529,0.55,0.568,0.599,Sharp-Right-Turn
970,0.627,5.0,1.224,1.235,4.752,4.112,5.0,2.9539999999999997,2.885,1.788,1.761,5.0,1.0759999999999998,0.95,0.8859999999999999,0.897,0.924,1.113,1.15,0.526,0.523,0.54,0.5710000000000001,0.595,Sharp-Right-Turn
971,1.271,1.252,1.224,1.232,4.75,4.111000000000001,5.0,2.911,2.883,1.786,1.765,5.0,5.0,0.8959999999999999,0.884,0.895,0.9209999999999999,1.104,5.0,0.532,0.521,0.534,0.57,0.59,Sharp-Right-Turn
972,0.611,1.235,1.226,1.2309999999999999,4.755,4.11,2.9989999999999997,2.897,2.885,2.6289999999999996,1.766,5.0,0.9179999999999999,0.892,0.882,0.892,0.915,1.0979999999999999,5.0,0.531,0.519,0.531,0.5720000000000001,5.0,Sharp-Right-Turn
973,1.083,1.238,1.227,1.239,4.754,4.112,5.0,2.8939999999999997,2.887,2.6310000000000002,1.771,1.771,5.0,0.892,0.8809999999999999,0.893,0.9179999999999999,1.095,0.7190000000000001,0.527,0.517,0.525,0.568,0.581,Sharp-Right-Turn
974,1.08,1.24,1.229,1.252,4.757,4.143,5.0,2.9,2.889,2.9,1.7719999999999998,1.5619999999999998,4.984,0.895,0.88,0.905,0.909,0.9570000000000001,0.7140000000000001,0.527,0.516,0.526,0.5489999999999999,1.2919999999999998,Sharp-Right-Turn
975,1.083,1.245,1.23,5.0,4.7589999999999995,4.121,4.705,2.909,2.891,2.895,2.153,1.5619999999999998,1.788,0.8959999999999999,0.88,0.902,0.9129999999999999,1.092,0.711,0.526,0.515,0.524,0.591,1.2930000000000001,Sharp-Right-Turn
976,5.0,5.0,1.232,1.239,4.76,4.123,4.122,2.905,2.8930000000000002,2.8930000000000002,2.633,1.5659999999999998,1.7890000000000001,0.899,0.879,0.884,0.9079999999999999,1.088,0.71,0.526,0.514,0.528,0.589,0.5710000000000001,Sharp-Right-Turn
977,0.601,5.0,1.237,1.238,4.762,4.1419999999999995,4.124,2.908,2.895,2.8939999999999997,2.634,1.652,4.976,5.0,0.882,0.879,0.905,0.9279999999999999,0.711,0.535,0.507,0.518,0.547,4.708,Sharp-Right-Turn
978,0.589,5.0,1.246,1.238,4.771,4.191,4.157,5.0,2.9010000000000002,2.895,1.784,1.732,1.781,5.0,0.8809999999999999,0.8759999999999999,0.892,0.914,1.0959999999999999,3.425,0.505,0.512,0.5329999999999999,5.0,Sharp-Right-Turn
979,0.583,5.0,5.0,1.235,1.253,4.765,4.127,5.0,2.909,2.8960000000000004,2.635,1.73,1.325,5.0,5.0,0.8740000000000001,0.885,0.907,1.089,1.129,0.504,0.51,0.522,4.724,Slight-Left-Turn
980,5.0,5.0,5.0,1.238,1.247,4.7669999999999995,4.138999999999999,3.786,2.9219999999999997,2.897,1.788,1.761,1.785,4.979,5.0,0.872,0.882,0.902,1.082,5.0,0.51,0.507,0.519,0.649,Slight-Left-Turn
981,1.29,5.0,1.251,1.239,1.25,4.769,4.138,2.931,2.9160000000000004,2.8989999999999996,2.639,1.768,1.663,4.986000000000001,0.88,0.87,0.879,0.898,1.079,0.708,0.514,0.505,0.513,0.648,Sharp-Right-Turn
982,0.5660000000000001,5.0,1.251,1.24,5.0,1.2770000000000001,4.14,5.0,2.917,2.9,2.64,1.771,1.7719999999999998,5.0,0.879,0.868,0.8759999999999999,0.898,1.077,0.6990000000000001,0.511,0.504,0.511,0.541,Sharp-Right-Turn
983,0.5670000000000001,5.0,1.252,1.2409999999999999,5.0,1.274,4.9830000000000005,5.0,2.917,2.8989999999999996,2.641,1.767,1.771,4.982,0.878,0.867,0.8759999999999999,0.894,1.0759999999999998,0.696,0.511,0.505,0.512,0.542,Sharp-Right-Turn
984,0.569,5.0,1.251,1.24,1.272,1.27,4.982,5.0,2.918,2.898,2.637,1.7690000000000001,1.77,5.0,0.878,0.868,0.8759999999999999,0.895,1.077,0.6970000000000001,0.513,0.506,0.513,0.547,Sharp-Right-Turn
985,0.568,5.0,1.251,1.24,1.272,1.274,4.98,5.0,5.0,2.898,2.641,1.77,1.771,5.0,0.878,0.868,0.8759999999999999,0.895,1.077,0.7,0.512,0.505,0.512,0.546,Sharp-Right-Turn
986,0.5660000000000001,5.0,1.254,1.2409999999999999,1.255,1.273,4.98,5.0,2.927,2.8989999999999996,2.639,1.771,1.771,4.979,0.878,0.868,0.879,0.897,1.0759999999999998,0.695,0.511,0.504,0.514,0.541,Sharp-Right-Turn
987,0.5670000000000001,1.094,1.256,1.2409999999999999,1.256,1.276,4.9830000000000005,5.0,2.918,2.9,2.64,1.771,1.57,4.98,0.878,0.867,0.8809999999999999,0.8959999999999999,1.075,0.6940000000000001,0.514,0.504,0.513,0.536,Sharp-Right-Turn
988,0.561,5.0,5.0,1.2429999999999999,1.2590000000000001,4.773,4.784,5.0,2.92,2.9010000000000002,2.647,1.771,1.5659999999999998,4.98,0.8809999999999999,0.866,0.8809999999999999,1.072,1.074,0.693,0.514,0.503,0.512,0.531,Sharp-Right-Turn
989,0.552,5.0,5.0,1.244,5.0,4.774,4.7860000000000005,4.735,5.0,2.903,3.065,1.775,1.569,1.786,0.8809999999999999,0.866,0.87,0.945,1.074,0.6920000000000001,0.514,0.5,0.511,0.532,Sharp-Right-Turn
990,0.546,0.598,1.273,1.248,1.274,4.774,4.782,4.154,5.0,2.907,2.9210000000000003,1.781,1.569,1.785,0.887,0.865,0.8690000000000001,0.904,1.07,0.691,0.517,0.499,0.516,0.5870000000000001,Sharp-Right-Turn
991,0.544,0.593,1.272,1.25,1.258,4.775,4.779,4.159,2.932,2.908,2.908,2.1590000000000003,1.649,1.787,0.888,0.868,0.867,0.8909999999999999,0.9159999999999999,0.69,0.516,0.498,0.516,0.59,Sharp-Right-Turn
992,0.5379999999999999,0.586,5.0,1.255,1.252,4.777,4.205,4.724,5.0,2.909,2.905,2.166,1.652,4.985,0.8909999999999999,0.867,0.865,0.8759999999999999,0.9079999999999999,0.6920000000000001,0.527,0.498,0.506,0.5870000000000001,Sharp-Right-Turn
993,0.539,0.583,5.0,1.278,1.254,4.7780000000000005,4.777,4.207,5.0,2.926,2.909,2.166,1.655,1.778,0.904,0.872,0.8590000000000001,0.873,0.902,0.711,1.436,0.49700000000000005,0.502,0.574,Move-Forward
994,0.537,0.58,5.0,1.2830000000000001,1.251,1.273,4.777,4.162,5.0,5.0,2.908,1.78,1.744,1.777,5.0,0.8759999999999999,0.858,0.871,0.897,0.541,3.4139999999999997,0.49700000000000005,0.5,0.547,Move-Forward
995,0.534,0.574,5.0,1.272,1.252,1.276,4.7780000000000005,1.3219999999999998,5.0,5.0,2.906,1.781,1.75,1.78,5.0,0.889,0.857,0.8690000000000001,0.894,0.542,3.333,0.5,0.499,0.546,Move-Forward
996,0.64,0.5760000000000001,5.0,1.266,1.253,1.27,1.287,1.318,5.0,5.0,2.906,1.781,1.7530000000000001,5.0,5.0,0.9129999999999999,0.856,0.867,0.889,0.92,1.4569999999999999,0.504,0.498,0.514,Move-Forward
997,0.6409999999999999,0.574,5.0,1.2670000000000001,1.253,1.268,1.288,1.3230000000000002,5.0,5.0,2.904,1.7790000000000001,1.751,5.0,5.0,0.9059999999999999,0.855,0.867,0.888,0.919,3.3339999999999996,0.505,0.5,0.516,Move-Forward
998,0.635,0.578,5.0,1.271,1.255,1.276,4.775,1.321,5.0,5.0,2.9,1.778,1.745,1.774,5.0,0.882,0.8540000000000001,0.866,0.888,0.551,3.344,0.512,0.504,0.523,Move-Forward
999,0.6509999999999999,0.584,5.0,1.274,1.2570000000000001,1.272,4.772,1.327,5.0,2.9810000000000003,2.895,1.7690000000000001,1.7409999999999999,1.768,5.0,0.898,0.851,0.863,0.8859999999999999,0.914,3.423,0.514,0.509,0.526,Move-Forward
1000,0.5529999999999999,0.5920000000000001,5.0,1.281,1.261,1.276,4.765,4.147,5.0,5.0,2.889,1.76,1.732,1.7619999999999998,5.0,5.0,0.847,0.86,0.882,0.5670000000000001,1.453,0.522,0.518,0.534,Move-Forward
1001,0.675,0.603,5.0,1.32,1.2670000000000001,1.278,4.762,1.33,5.0,2.952,2.8789999999999996,1.745,1.7209999999999999,1.744,5.0,0.8740000000000001,0.8420000000000001,0.855,0.88,0.5710000000000001,0.568,0.535,0.528,0.547,Move-Forward
1002,0.695,0.614,5.0,1.305,1.273,1.287,4.756,1.337,5.0,5.0,2.867,1.732,1.7069999999999999,1.734,5.0,0.858,0.836,0.848,0.8740000000000001,0.583,0.5760000000000001,0.557,0.54,0.5589999999999999,Move-Forward
1003,0.7,0.63,5.0,1.308,1.2790000000000001,1.294,4.748,1.3459999999999999,5.0,2.929,2.8539999999999996,1.7169999999999999,1.692,1.719,0.96,0.8540000000000001,0.83,0.8420000000000001,0.867,0.8959999999999999,0.564,0.563,0.5529999999999999,0.569,Move-Forward
1004,0.602,5.0,5.0,1.3130000000000002,1.286,1.298,4.744,1.3530000000000002,5.0,2.926,2.84,1.7009999999999998,1.6769999999999998,1.703,5.0,0.848,0.8220000000000001,0.835,0.857,0.889,0.575,0.588,0.5670000000000001,0.5870000000000001,Move-Forward
1005,0.617,5.0,5.0,1.307,1.294,1.3119999999999998,4.739,1.361,5.0,2.907,2.827,1.6869999999999998,1.659,1.692,0.975,0.84,0.815,0.8270000000000001,0.852,0.878,0.59,0.607,0.5820000000000001,0.636,Move-Forward
1006,0.764,5.0,5.0,5.0,1.3019999999999998,1.32,1.347,1.369,5.0,2.8989999999999996,2.8110000000000004,1.666,1.642,1.6680000000000001,5.0,0.8320000000000001,0.807,0.8190000000000001,0.8440000000000001,0.87,0.607,0.601,0.598,0.617,Move-Forward
1007,0.7829999999999999,5.0,5.0,5.0,1.311,1.329,1.3459999999999999,1.3769999999999998,5.0,2.8819999999999997,2.798,1.649,1.6269999999999998,1.653,5.0,0.8690000000000001,0.7979999999999999,0.8109999999999999,0.836,0.865,0.623,0.711,0.614,0.626,Move-Forward
