,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
119,4.9,578,71,4.13,78.7,6429,1.82,88.5, v1,0.742,1.38,0.04,6.3, v1,8.2,0.33, v2,306,2.2,0.613,56,28096,57097, v2, v1,6.55,5.52, v2,30,84519,2906,6,0.43,49.7, v1,58.2,27173,42581,1.75,1.61,0.58, v1, v2,33,459,4.8,3, v1,60,22,3.2,6,0.35,3.55,5.7,0.61, v3, v2,36.1,82,4317, v2,83.2,333, v3,42891,4486,59.3,58146,30843,814,23370,0.15,48820,3101,0.71,0.43, v3,4.4, v4,0.163,0.232,5.93,575, v3,15,33897,8413, v2,17841, v3,71,8863,6.96,32, v1,442,72.1,0.334,619, v1,75732,7318, v3,0.64,0.303,0.42,60,75.1,911,286,25,518,4.46,57, v3,0.44,5763,822,0.71,1.7, v2,68.3,340,592, class1
120,3.1,581,71.8,4.48,77.4,7520,8.59,94.5, v1,0.768,1.09,0.7,5.9, v3,7.1,0.432, v2,708,3,0.58,26,58647,31503, v2, v1,6.51,5.74, v3,31,77706,2823,5.4,0.48,93.3, v3,62,62610,54848,0.75,1.96,0.45, v3, v3,72.1,392,3,3.77, v1,81,14,2.5,4.89,0.21,3.56,5,0.61, v2, v4,20.4,32,5057, v1,56.5,330, v1,47498,5754,65.3,58225,33798,819,39581,0.13,57502,6038,0.52,0.21, v3,5.1, v1,0.05,0.854,7.66,592, v3,49,31884,7215, v1,40559, v1,66,8813,8.04,39, v1,637,62.1,0.287,746, v1,57388,8220, v1,0.58,0.304,0.35,61,74.9,639,294,45,503,4.67,76, v3,0.83,4669,800,0.5,5.2, v1,27.2,642,772, class1
121,5.1,600,70.3,4.32,77.7,6070,8.75,84, v2,0.747,1.25,0.82,5.5, v2,4.5,0.461, v3,593,3.8,0.468,34,59617,42806, v1, v1,6.41,1.25, v3,20,82730,2192,2.7,0.4,43.1, v1,67.1,89098,57362,1.5,1.36,0.54, v2, v1,33.1,425,2.4,5.79, v2,55,52,5.9,5.9,0.33,5.99,5.4,0.61, v2, v2,34.8,83,5127, v1,83.8,264, v1,35829,4738,50.7,58312,33621,780,26062,0.02,62757,5929,0.77,0.21, v2,4.3, v1,0.033,0.736,9.27,569, v2,67,48173,6829, v3,58891, v2,65,9006,1.67,26, v2,409,67,0.288,746, v3,74724,5576, v1,0.49,0.403,0.3,44,45.7,607,281,31,537,4.86,82, v2,0.56,5687,784,0.88,3.5, v2,33.6,701,750, class1
122,3.2,544,71,4.06,77.3,5921,1.55,92.1, v1,0.74,1.27,0.3,5.8, v3,8.2,0.632, v2,802,2.3,0.757,27,53658,23958, v2, v2,4.43,6.54, v3,48,81727,3076,5.2,0.59,51, v2,58.8,22810,56360,2.66,2.3,0.5, v3, v1,42.6,452,3.4,1.54, v1,62,54,7.3,8.5,0.15,5.68,5.7,0.77, v3, v1,36.2,78,5313, v1,81.5,277, v1,36571,3037,62.8,57094,24122,854,38110,0.29,41777,4663,0.46,0.45, v3,4.6, v3,0.087,0.726,2.01,590, v3,27,41528,9835, v3,30356, v3,57,8845,8.13,37, v1,399,64.5,0.233,743, v1,64724,8126, v3,0.86,0.413,0.56,84,76.8,755,275,35,505,4.47,38, v1,0.56,8128,738,0.91,2.8, v2,45.8,419,825, class1
123,2.9,613,70.1,4.57,78.2,6589,4.96,94.7, v1,0.739,0.39,0.23,5.9, v2,8.2,0.497, v2,804,3,0.315,57,79567,56841, v1, v1,4.65,7.74, v3,33,86612,3430,3.1,0.94,76.7, v3,62.5,41602,53930,0.79,1.46,0.54, v1, v1,34.1,458,3.4,2.89, v2,70,45,2.1,6.31,0.07,4.27,9.4,0.77, v2, v1,26.2,87,4615, v2,83.8,332, v1,38377,4465,57.2,68719,29568,908,29709,0.24,78262,4463,0.45,0.43, v3,6.1, v4,0.077,0.292,1.52,472, v3,18,41425,5122, v3,50481, v3,48,8707,7.52,69, v2,655,62.3,0.237,743, v3,62559,8005, v2,0.53,0.312,0.53,43,43.2,405,277,23,526,4.56,80, v3,0.81,4650,778,0.29,1, v2,46.1,654,684, class1
124,3.1,578,69.8,3.28,78.6,7002,9.03,83, v2,0.737,1.23,0.03,5.2, v3,8.2,0.579, v3,754,3.8,0.493,34,81455,11550, v1, v2,5.56,5.36, v3,34,83391,3228,3.1,0.74,68.9, v2,69.5,65036,54424,1.32,2.05,0.62, v3, v3,34.2,455,2.9,6.34, v2,61,53,3.2,6.77,0.11,5.7,4.8,0.73, v2, v3,23.1,59,4571, v1,16.9,301, v2,36973,4740,60.2,57576,23534,773,29640,0.13,53854,5860,0.47,0.56, v3,5.1, v2,0.073,0.203,6.11,484, v2,43,38401,5256, v3,24337, v2,51,8880,5.83,28, v1,460,74.7,0.261,748, v1,64680,5715, v4,0.78,0.409,0.51,64,66.5,231,276,38,544,4.87,79, v2,0.56,5793,741,0.92,3.5, v1,64,463,671, class1
125,4.9,610,78.1,4.3,77.8,5578,6.93,83.2, v1,0.774,1.21,0.1,4.5, v2,7.8,0.464, v1,802,1.2,0.467,79,46830,12214, v1, v1,6.58,5.59, v3,36,86452,2797,4.8,0.41,76.8, v2,58.1,30295,48706,1.4,1.32,0.55, v1, v4,35,446,2.5,2.11, v1,70,21,1.8,5.85,0.35,4.84,9.3,0.89, v2, v1,21.5,87,5327, v1,57.8,348, v2,35600,5514,62.1,58438,28389,735,38276,0.15,40994,6036,0.46,0.34, v3,1.3, v3,0.276,0.237,2.87,600, v1,25,39970,9345, v1,21381, v3,50,8847,2.19,38, v2,652,72.6,0.293,746, v1,64703,7832, v1,0.55,0.257,0.53,43,63.2,941,286,56,537,4.62,79, v3,0.76,6671,902,0.44,1.7, v1,71.5,249,749, class1
126,5.7,610,73.4,4.05,77.5,6831,8.98,86.8, v2,0.852,1.27,0.49,6, v1,7.6,0.613, v3,262,3.1,0.464,75,38669,60838, v2, v2,4.64,0.87, v1,49,63791,3804,5.3,0.45,91.9, v1,59,52388,56966,0.85,1.87,0.47, v1, v2,72.8,444,2.9,7.85, v1,53,54,3,6.59,0.07,3.55,7.4,0.37, v3, v1,31.2,82,5369, v1,52.8,333, v3,36480,3145,64,57989,32657,876,38697,0.27,77255,5887,0.45,0.82, v3,4.1, v2,0.082,0.882,5.79,590, v3,67,31836,8877, v2,20600, v1,65,8853,4.64,53, v2,655,67,0.319,747, v3,54833,5342, v4,0.63,0.405,0.37,85,40.7,695,282,44,547,4.38,67, v1,0.59,5781,791,0.56,2.8, v2,27.5,492,592, class1
127,2.6,555,76.1,4.15,78.6,7311,9.04,86.3, v2,0.804,1.24,0.78,6, v3,8.2,0.423, v3,293,3.8,0.323,55,67621,31829, v1, v2,6.54,1.52, v1,36,70512,3696,4.6,0.76,51.3, v2,61.9,73707,57333,1.45,1.5,0.24, v1, v4,67,445,2.7,5.77, v2,57,16,2.6,4.88,0.05,6.04,5,0.78, v3, v4,34.8,32,4268, v1,21.4,338, v1,36632,5592,62.2,68905,32607,888,41049,0.38,53582,6106,0.81,0.89, v3,5.5, v4,0.15,0.235,1,490, v2,66,49355,8272, v2,25327, v1,59,8861,3.47,72, v1,485,71.4,0.202,587, v2,66368,7241, v1,0.89,0.397,0.38,89,57.9,596,283,36,519,4.89,68, v1,0.44,5773,844,0.93,5.7, v1,43.5,673,720, class1
128,4.1,545,80.5,3.07,78.7,5816,8.78,94.7, v1,0.803,0.73,0.35,6.4, v2,8,0.322, v1,718,3.7,0.33,75,59279,57115, v1, v3,6.41,1.37, v3,18,73773,3347,4.5,0.38,37.1, v2,65.4,71643,63069,0.75,1.26,0.47, v3, v4,33.4,451,2.3,2.94, v1,65,49,7.3,4.64,0.16,3.86,9.5,0.48, v4, v1,36.7,77,5073, v1,52.6,330, v3,40961,5552,62.5,58667,31155,924,36892,0.29,41893,3963,0.55,0.48, v2,4.4, v1,0.159,0.84,1.05,595, v3,40,30843,5010, v3,71923, v3,66,8683,5.63,74, v2,655,61.9,0.306,506, v1,54857,5886, v3,0.65,0.405,0.61,62,49.7,393,269,37,539,4.94,43, v1,0.72,4868,763,0.92,4.5, v1,43.2,412,643, class1
129,5.4,548,80.1,3.06,78.5,6535,7.41,83.7, v1,0.829,1.38,0.51,5.6, v2,5.3,0.662, v2,803,4,0.465,55,56379,53285, v1, v2,6.99,1.7, v1,24,80118,3600,2.5,0.93,95.1, v2,63.6,64334,56177,2.57,1.49,0.5, v3, v2,34.3,445,4.8,5.58, v2,80,14,5.6,8.36,0.2,3.55,5.2,0.78, v4, v2,31.2,55,5296, v1,69.4,285, v3,42781,5503,51.8,58583,33519,846,22225,0.2,41364,3821,0.79,0.28, v3,4.2, v2,0.308,0.33,2.07,478, v2,15,31225,7697, v2,20321, v1,49,8802,5.56,38, v2,555,62.4,0.209,747, v2,74835,8262, v1,0.84,0.277,0.55,44,67.7,891,330,34,527,4.86,44, v1,0.8,4642,747,0.87,5.5, v1,27.6,226,660, class4
130,3.1,578,74.1,3.03,78.7,5613,8.99,89.3, v1,0.753,1.15,0.8,5.3, v3,6.7,0.332, v3,473,3.1,0.732,20,62141,37854, v2, v2,4.93,6.33, v3,45,60434,2616,5.9,0.64,37.8, v2,60.9,58408,65324,1.43,1.79,0.51, v2, v2,45.7,455,2.9,5.57, v1,70,53,3,5.85,0.19,3.56,4.8,0.76, v2, v4,38.4,58,5221, v1,83.7,219, v1,40171,5567,65.7,60512,30555,724,35183,0.26,40824,3891,0.45,0.33, v3,4.9, v1,0.163,0.934,1.17,558, v2,12,51056,7716, v1,66312, v2,56,8876,7.57,54, v1,351,75.9,0.205,480, v1,64751,5994, v3,0.63,0.279,0.45,65,34.8,455,324,24,512,4.63,92, v1,0.79,5527,832,0.33,5.6, v2,70.3,638,637, class1
131,3.9,559,76.4,4.15,77.1,9082,8.62,94.6, v2,0.751,1.17,0.4,4.4, v1,8.2,0.434, v1,509,2.8,0.464,64,80930,15621, v2, v2,5.16,1.23, v1,34,71981,3378,3,0.74,81.7, v2,64.4,81071,47458,1.87,1.08,0.73, v1, v2,35.9,440,1.8,4.18, v2,61,46,3.2,8.13,0.21,5.96,7,0.61, v4, v3,32.9,64,5378, v2,52.7,346, v1,37362,4601,58.6,80057,30943,864,22735,0.41,64024,5767,0.65,0.48, v1,4.3, v2,0.07,0.212,6.17,585, v2,66,41498,8604, v1,65328, v3,51,8886,5.85,59, v1,442,67.8,0.288,498, v1,65116,7714, v2,0.86,0.41,0.55,45,58.2,793,329,53,508,4.6,92, v3,0.59,5834,615,0.53,5.6, v1,49,393,739, class2
132,5.8,619,78.1,4.08,76.8,6711,7.05,88.5, v2,0.741,1.29,0.87,5.8, v3,7.7,0.62, v2,308,2.8,0.471,53,47938,61414, v1, v2,6.43,3.19, v1,36,81162,3764,5.4,0.88,76.8, v3,62.8,61028,49721,1.81,1.61,0.48, v1, v2,34.3,454,4.1,1.55, v2,78,50,4.4,4.76,0.34,3.56,4.7,0.68, v2, v2,38.4,77,5020, v2,53.9,372, v1,42160,5562,51.1,59249,33632,859,20296,0.23,42032,6249,0.56,0.95, v1,5.7, v1,0.069,0.193,9.1,566, v2,25,32413,7979, v2,21023, v3,49,8839,5.11,49, v2,479,66.6,0.231,745, v3,74157,6170, v4,0.64,0.331,0.37,65,33.7,787,299,44,532,4.6,32, v2,0.74,7841,908,0.83,5.7, v2,45.4,679,851, class1
133,2.8,579,91.5,2.98,77.7,7987,1.19,93.5, v1,0.792,1.29,0.46,5.6, v2,6.7,0.648, v1,526,0.5,0.253,60,59976,37817, v2, v2,6.42,5.34, v3,31,61936,3649,5.6,0.75,84.7, v1,62.4,65416,58395,1.94,1.46,0.16, v2, v1,75.3,457,4.2,0.73, v1,90,21,3.1,4.71,0.2,3.55,9.7,0.73, v2, v2,25.5,56,4831, v1,23.1,349, v3,45348,5132,65.5,58657,25141,834,28055,0.06,56890,6043,0.82,0.33, v3,4.7, v2,0.276,0.859,4.48,601, v2,55,52316,6734, v3,36060, v2,75,8783,5.21,31, v1,545,69.2,0.271,665, v3,54827,5601, v4,0.55,0.307,0.5,80,44.6,626,275,25,534,4.92,41, v2,0.82,4653,887,0.27,5.7, v2,27.6,478,884, class4
134,3.1,568,91.2,4.12,77.5,6600,6.15,94.6, v1,0.843,1.48,0.66,4.7, v2,7.8,0.424, v2,457,0.6,0.41,50,28986,25530, v2, v2,4.83,0.59, v2,47,79481,3832,4.5,0.48,96.2, v2,61.4,19114,48856,2.89,1.59,0.38, v3, v2,36.2,383,3.3,7.5, v2,74,21,3.2,8.35,0.31,5.6,9.4,0.74, v4, v3,38.4,35,5055, v1,52.8,344, v2,47294,5508,62.9,58823,31523,817,31621,0.03,40920,6081,0.71,0.88, v3,5.3, v4,0.051,0.95,2.38,482, v3,66,43154,8264, v3,68075, v2,65,8854,7.39,24, v1,640,60.4,0.288,615, v3,70983,5521, v1,0.91,0.291,0.43,79,42.8,938,354,73,508,4.46,78, v1,0.45,5682,608,0.43,3.4, v1,46.8,636,672, class4
135,7.2,551,86.8,2.75,77.5,5651,4.76,83, v1,0.746,1.27,0.79,4.6, v2,7.1,0.428, v1,479,4.4,0.476,23,35300,16473, v3, v3,5.62,3.05, v3,30,80633,2433,3.3,0.74,40.7, v1,63.3,61202,43317,2.6,1.47,0.16, v2, v2,47.5,458,2.3,3.72, v2,80,14,5,8.35,0.15,3.78,4.7,0.74, v2, v3,37,87,5025, v2,43.3,322, v3,35449,4242,63.1,58489,33822,716,35535,0.14,40581,5035,0.72,0.44, v3,4.2, v1,0.152,0.336,2,549, v1,48,38100,7408, v1,18122, v2,66,8843,5.27,34, v1,445,65.4,0.319,747, v2,59168,8200, v1,0.9,0.284,0.35,77,34.6,814,281,38,534,4.81,63, v2,0.6,4645,902,0.9,2.4, v1,39.1,667,693, class4
136,6.5,621,91.2,2.92,77.3,9062,8.74,94.5, v1,0.74,1.24,0.33,5.4, v3,8,0.601, v2,297,1.2,0.557,73,63295,37935, v2, v2,4.66,2.94, v3,46,63964,2860,5.1,0.84,77.9, v2,58,61912,48090,2.72,1.46,0.26, v3, v1,70.7,440,2.1,5.42, v1,90,49,7.3,4.73,0.12,5.93,7.1,0.87, v2, v2,35.5,58,5352, v1,80.1,369, v2,35396,5514,63,57600,23485,812,32091,0.08,41639,5938,0.49,0.22, v1,1.7, v1,0.134,0.892,5.86,467, v3,24,53358,7203, v1,28859, v2,51,8820,7.87,29, v2,593,63.6,0.288,650, v3,56533,5539, v1,0.8,0.293,0.33,63,47.2,252,305,61,543,4.37,69, v2,0.59,4756,904,0.53,2.7, v1,45.4,678,625, class4
137,2.6,619,90.9,3.01,77.3,6438,7.05,88.9, v1,0.822,0.77,0.2,7, v3,8.2,0.622, v1,472,1.8,0.199,18,58190,38972, v2, v3,6.42,9.59, v2,27,80695,3757,4.4,0.55,35, v3,59.8,49183,58573,2.49,1.81,0.16, v3, v4,33.3,457,4.7,0.22, v1,90,18,3.1,5.65,0.2,6.04,4.8,0.77, v2, v1,28.8,62,5353, v1,52.7,308, v2,37147,4442,55.6,68812,30347,870,38013,0.35,77499,3867,0.61,0.35, v1,5.5, v2,0.051,0.909,6.2,558, v1,45,29641,8416, v3,18155, v2,66,8821,6.33,28, v2,475,75.1,0.198,591, v3,64655,6597, v4,0.61,0.261,0.53,91,65.4,627,253,27,508,4.87,30, v2,0.49,4654,812,0.57,1.4, v2,45.5,644,629, class1
138,2.7,555,70.2,4.76,78.9,7586,6.99,94.5, v1,0.739,1.22,0.41,5.3, v3,8.2,0.55, v3,691,0.7,0.723,21,79256,52120, v2, v1,6.68,1.47, v1,37,83908,3409,4.6,0.83,74.1, v1,60.2,63279,63030,1.13,1.47,0.53, v2, v2,31.5,454,2.5,0.52, v1,82,33,3.1,6.15,0.07,6.03,8.8,0.9, v2, v4,37.6,27,4815, v1,32.8,358, v1,35746,3230,52.2,56968,33696,874,35208,0.2,63011,4746,0.79,0.27, v1,4.3, v1,0.066,0.86,3.48,555, v3,66,31885,6604, v2,18245, v3,51,8914,5.21,62, v1,342,59.7,0.237,748, v1,66539,6781, v4,0.65,0.28,0.35,58,90,840,263,32,542,4.57,66, v1,0.51,6390,619,0.88,5.2, v2,29.3,504,801, class1
139,2.8,601,69.7,3.04,76.8,6029,2.04,82.9, v1,0.754,1.24,0.18,5.6, v1,8.1,0.387, v1,686,4.4,0.199,51,42217,53476, v2, v3,6.42,5.9, v1,47,67754,2307,5,0.55,80.5, v1,65.6,54317,46839,0.98,1.51,0.63, v3, v2,35.4,445,4.5,6.01, v1,86,20,7.3,4.86,0.14,5.96,8.5,0.62, v3, v1,35.1,83,4787, v2,53.4,211, v3,36836,5685,61.2,57869,30673,930,21730,0.24,78279,2726,0.71,0.39, v3,5.2, v3,0.157,0.408,9.23,581, v2,19,38050,6737, v3,70243, v1,69,9017,6.8,24, v2,654,61.6,0.201,746, v3,56668,7746, v3,0.52,0.307,0.35,61,52,251,283,57,500,4.97,93, v3,0.67,5217,713,0.54,1.3, v1,27.2,518,598, class3
140,4.9,612,90.9,3.03,77.2,8745,1.69,84, v2,0.749,1.3,0.66,6.8, v1,7.9,0.634, v2,524,3.9,0.485,35,43811,55446, v1, v3,5.63,2.22, v3,26,71383,3673,2.6,0.44,35.7, v1,73,21695,43524,2.74,2.46,0.55, v2, v2,33.5,387,3.5,5.65, v2,57,54,4.4,6.12,0.22,4.63,7.3,0.8, v4, v3,35.2,84,5015, v1,21.9,212, v3,33859,5564,64,69165,28276,889,34646,0.15,72193,3101,0.76,0.4, v3,5.4, v1,0.029,0.887,7.31,596, v3,44,39286,5300, v1,26033, v2,52,8830,5.76,60, v1,380,60.7,0.288,743, v2,54842,7489, v2,0.63,0.318,0.35,44,82.3,939,309,28,535,4.37,22, v2,0.62,4672,615,0.92,1.7, v1,45,708,591, class1
141,3,551,75.6,4.09,79,7924,4.82,94.7, v1,0.738,1.3,0.57,4.7, v1,4.7,0.724, v3,266,4.3,0.311,34,82828,37900, v1, v1,4.78,9.5, v3,21,81641,2098,3,0.41,55, v3,59.9,79400,56735,1.05,2.31,0.55, v1, v3,36.5,444,3,2.56, v1,61,16,3.2,6.24,0.18,5.99,9,0.33, v2, v4,31.6,61,5032, v2,71.8,217, v3,35676,3132,62.2,55369,32804,870,41306,0.12,40443,4100,0.52,0.92, v1,5.4, v3,0.273,0.839,9.35,509, v3,39,45259,5191, v1,65852, v1,64,8987,2.19,34, v1,653,63.5,0.296,660, v3,61163,6465, v3,0.91,0.322,0.46,44,61.4,942,278,26,515,4.88,77, v1,0.59,5532,854,0.63,1.6, v1,35.6,592,608, class1
142,2.8,604,90.7,3.06,78.7,5547,1.15,93.9, v2,0.741,0.38,0.62,5.4, v2,5.2,0.721, v1,757,2.7,0.685,68,59052,49052, v1, v3,6.43,5.67, v3,49,81876,3861,3.2,0.94,96.6, v2,61.2,19682,58991,2.77,1.48,0.5, v3, v3,34.6,407,3,7.04, v1,78,20,3,6.23,0.27,5.08,7.8,0.67, v2, v2,28.6,32,4424, v2,81.9,223, v3,47913,5567,65.2,56325,33724,722,30712,0.16,72899,6239,0.73,0.92, v3,5, v3,0.155,0.227,5.71,585, v2,66,27791,5011, v2,68378, v1,67,8821,2.42,52, v2,577,73.1,0.287,743, v3,68465,7072, v3,0.51,0.327,0.45,81,33.8,718,287,24,532,4.6,78, v1,0.77,5829,811,0.52,2.9, v2,27.8,680,592, class4
143,2.6,567,71.1,3.06,76.7,6287,1.24,84.9, v2,0.773,1.17,0.73,5.8, v2,5.9,0.508, v3,397,4,0.339,76,38129,40272, v2, v3,5.51,1.18, v1,32,62758,3744,3.3,0.88,43.3, v2,66.2,30747,61225,2.29,0.99,0.16, v3, v1,63.5,442,1.8,7.21, v2,68,22,3,6.15,0.35,3.55,6.9,0.77, v4, v3,34.7,48,5044, v2,83.4,255, v2,28550,5382,51.4,59163,24181,868,33567,0.32,76755,5770,0.71,0.5, v3,5.1, v2,0.273,0.761,5.67,574, v3,67,40463,5332, v2,20040, v2,70,8800,5.39,41, v1,465,73.8,0.306,458, v2,66537,5331, v2,0.49,0.28,0.32,43,35,493,305,35,511,4.62,28, v1,0.75,4650,875,0.73,2.1, v2,33.9,644,765, class1
144,2.8,546,70.3,3,77.9,5636,8.46,94.5, v1,0.782,1.4,0.67,5.1, v3,8.2,0.393, v1,803,2.6,0.464,67,37985,37822, v1, v2,6.42,2.36, v1,38,80444,3032,2.6,0.41,76.6, v1,57.7,32152,64700,1.51,1.67,0.49, v1, v3,66.2,382,4.5,5.52, v1,89,28,7.3,6.25,0.18,3.73,6.1,0.85, v3, v2,36.8,80,5229, v2,81.8,331, v2,41371,5784,63.9,55911,35267,721,37537,0.26,57028,3937,0.5,0.53, v3,1.7, v1,0.051,0.325,1.96,543, v3,27,51109,6168, v2,67792, v3,55,8891,5.38,56, v1,652,75.2,0.237,733, v2,65444,6562, v1,0.91,0.305,0.32,44,59.5,402,317,23,500,4.63,76, v1,0.81,5704,794,0.59,3, v2,43.8,486,723, class2
145,3.2,584,70,3.03,79.5,5501,7.22,83, v2,0.738,1.22,0.67,6, v3,7.7,0.408, v1,385,3.6,0.317,33,75926,41615, v1, v2,5.31,7.83, v3,36,80081,2841,3.4,0.43,37.3, v3,63.4,55804,56212,0.71,2.48,0.53, v2, v3,31.9,439,2.8,3.44, v1,90,28,3.1,4.76,0.22,6.02,8.5,0.83, v2, v3,32.3,82,4080, v1,52.8,363, v2,48137,4147,62.8,58241,26679,780,35364,0.1,72365,5797,0.58,0.19, v3,4.5, v3,0.051,0.877,1.14,463, v2,46,31086,7884, v3,19543, v2,74,8968,6.98,32, v1,369,62.1,0.234,747, v3,66231,7815, v2,0.91,0.308,0.48,91,50.7,642,271,34,538,4.87,90, v1,0.59,4674,899,0.52,2.6, v2,46.1,646,757, class1
146,3.1,545,90.9,4.48,78.7,8687,8.36,84, v2,0.792,1.13,0.03,4.6, v2,5.1,0.413, v3,193,1.6,0.741,68,30502,37605, v3, v2,4.67,1.38, v1,42,80549,2490,4.7,0.71,89.2, v1,58.9,19893,47222,2.96,2.29,0.56, v3, v4,33.5,395,2.9,7.2, v1,58,53,7.1,6.61,0.35,3.56,5.1,0.77, v2, v1,37.3,69,4742, v2,61.1,380, v1,37335,5676,55.5,67664,29126,834,38770,0.35,49657,6131,0.58,0.56, v2,5.4, v1,0.102,0.929,5.68,472, v1,66,45320,8380, v2,70380, v2,64,8841,5.4,56, v2,653,73.7,0.287,745, v3,56487,7297, v3,0.64,0.272,0.57,88,35.5,831,286,45,525,4.85,70, v3,0.55,4674,609,0.37,5.5, v2,27.1,623,591, class1
147,2.9,564,69.8,4.15,78.7,6890,5.76,82.8, v2,0.757,1.33,0.42,6.3, v1,8.2,0.584, v1,307,1.7,0.338,57,68889,37637, v1, v1,6.42,4.63, v1,48,84323,2900,4.6,0.93,88.8, v3,57.7,46103,64645,1.59,1.51,0.15, v1, v1,32,451,3.9,0.4, v2,53,15,6.8,8.08,0.07,3.97,8.8,0.65, v3, v3,31.5,84,5034, v2,52.8,219, v3,41923,5572,60.1,67755,33597,827,28856,0.24,57928,4130,0.58,0.58, v3,5.4, v2,0.086,0.236,6.15,602, v3,54,36396,8312, v3,19199, v2,55,8991,6.68,40, v2,512,70.9,0.288,687, v1,55126,6773, v3,0.53,0.405,0.57,43,54.1,201,277,23,505,4.61,57, v1,0.73,7690,805,0.53,3.3, v1,45.4,647,591, class1
148,7.4,550,70.3,4.12,76.6,6758,9,85.6, v2,0.737,1.43,0.75,4.7, v3,6.3,0.369, v3,711,3.9,0.342,79,67271,58281, v2, v1,6.45,6.07, v3,48,81683,3052,5,0.8,29.5, v3,62.1,23854,65630,1.66,1.66,0.47, v1, v1,35.5,413,2.9,5.98, v2,56,51,7.3,8.56,0.14,6,5,0.61, v2, v4,35.2,86,4769, v1,54.6,333, v2,44403,5474,61.6,51884,31008,828,41161,0.08,40963,2798,0.45,0.35, v3,2.6, v2,0.157,0.864,4.15,466, v2,66,41403,9609, v3,49660, v1,57,8816,7.91,41, v1,381,74.8,0.231,564, v3,74164,5958, v1,0.88,0.295,0.36,87,35.2,502,283,68,502,4.64,84, v1,0.73,5802,700,0.27,3.5, v2,45.1,667,646, class1
149,2.6,564,79,4.48,78.1,6837,9.02,85.7, v2,0.741,1.28,0.4,4.9, v3,7.7,0.513, v1,803,3.9,0.316,36,73363,55752, v2, v1,4.76,5.32, v3,34,83565,2573,4.3,0.49,85, v2,62,35569,55467,2.96,1.53,0.65, v3, v1,53,456,2.6,5.59, v2,52,22,7.1,5,0.33,3.82,6,0.78, v2, v1,38.3,82,5233, v1,79.9,233, v2,38585,5476,63.1,68868,33792,725,21165,0.34,78246,5757,0.52,0.2, v1,4, v1,0.024,0.237,6.17,464, v2,47,41468,6813, v3,54007, v2,62,8888,7.56,25, v1,654,67.1,0.288,552, v3,59746,7944, v3,0.53,0.264,0.38,93,72.1,714,291,56,519,4.42,88, v3,0.75,8094,877,0.89,0.8, v1,61.4,304,709, class1
150,2.8,568,76.7,3.51,78.6,6204,1.8,94.6, v2,0.776,1.1,0.8,6.9, v2,7.5,0.537, v3,715,3,0.746,60,58610,56772, v2, v1,6.04,5.9, v1,49,78673,3034,3.2,0.74,76.8, v1,62.9,20410,58215,1.03,2.25,0.49, v1, v4,35.3,416,4.6,0.68, v1,65,53,7.2,7.84,0.17,4.08,5.3,0.55, v4, v4,38.5,85,5085, v1,82,272, v3,42779,4425,63.4,65496,23894,852,26890,0.18,45884,3925,0.7,0.31, v3,4.2, v4,0.153,0.323,6.75,542, v2,59,48468,5297, v2,65607, v1,49,8823,3.02,75, v2,653,61.8,0.241,629, v1,54809,7829, v3,0.65,0.346,0.49,90,77,912,286,71,530,4.94,87, v1,0.81,8006,687,0.93,3.2, v2,26.1,711,813, class1
151,2.8,600,73.6,4.11,78.7,6112,9,83.1, v2,0.785,1.67,0.41,5.3, v1,5.1,0.662, v3,650,3.5,0.332,66,76876,56610, v1, v2,4.91,8.39, v1,34,81466,2246,5.7,0.41,39.5, v2,59.2,18996,60053,1.46,1.49,0.49, v3, v1,68,455,3,7, v2,51,54,1.9,8.01,0.35,6.07,9.1,0.73, v4, v1,35,83,5048, v2,54.1,342, v1,45789,5669,59.8,60758,33216,810,33309,0.27,78145,5838,0.73,0.31, v3,2.5, v1,0.105,0.904,6.12,490, v2,67,32526,9217, v1,38720, v2,59,8821,7.61,52, v2,619,75.8,0.296,743, v1,68903,5395, v1,0.91,0.265,0.61,87,54.8,247,285,36,532,4.85,89, v1,0.58,5765,610,0.75,1.4, v1,40,542,796, class1
152,3,558,71.1,4.15,78.2,6294,7.59,87.9, v1,0.738,1.42,0.4,5.9, v2,8.2,0.726, v2,423,0.9,0.729,69,78257,59138, v3, v2,4.59,1.16, v2,32,85467,3561,5.4,0.54,48.1, v3,74,18754,55521,2.09,1.79,0.53, v3, v3,32,449,3.9,4.5, v2,52,49,7.2,7.28,0.22,4.97,4.7,0.72, v2, v2,26.2,44,5180, v2,60.3,332, v3,30461,3923,57.5,57920,30160,891,38422,0.25,56433,6099,0.48,0.21, v2,4.3, v2,0.075,0.291,2.1,584, v2,28,53649,7789, v3,45692, v1,49,8845,5.57,32, v2,432,67.7,0.288,513, v2,54824,5224, v4,0.9,0.262,0.55,43,81.3,951,280,30,516,4.64,76, v3,0.45,5231,905,0.86,5.4, v2,27.7,679,890, class3
