,parents,has_nurs,form,children,housing,finance,social,health,target
2756,usual,critical,complete,more,convenient,convenient,nonprob,not_recom,not_recom
2757,usual,critical,complete,more,convenient,convenient,slightly_prob,recommended,priority
2758,usual,critical,complete,more,convenient,convenient,slightly_prob,priority,priority
2759,usual,critical,complete,more,convenient,convenient,slightly_prob,not_recom,not_recom
2760,usual,critical,complete,more,convenient,convenient,problematic,recommended,priority
2761,usual,critical,complete,more,convenient,convenient,problematic,priority,priority
2762,usual,critical,complete,more,convenient,convenient,problematic,not_recom,not_recom
2763,usual,critical,complete,more,convenient,inconv,nonprob,recommended,priority
2764,usual,critical,complete,more,convenient,inconv,nonprob,priority,spec_prior
2765,usual,critical,complete,more,convenient,inconv,nonprob,not_recom,not_recom
2766,usual,critical,complete,more,convenient,inconv,slightly_prob,recommended,priority
2767,usual,critical,complete,more,convenient,inconv,slightly_prob,priority,spec_prior
2768,usual,critical,complete,more,convenient,inconv,slightly_prob,not_recom,not_recom
2769,usual,critical,complete,more,convenient,inconv,problematic,recommended,spec_prior
2770,usual,critical,complete,more,convenient,inconv,problematic,priority,spec_prior
2771,usual,critical,complete,more,convenient,inconv,problematic,not_recom,not_recom
2772,usual,critical,complete,more,less_conv,convenient,nonprob,recommended,priority
2773,usual,critical,complete,more,less_conv,convenient,nonprob,priority,spec_prior
2774,usual,critical,complete,more,less_conv,convenient,nonprob,not_recom,not_recom
2775,usual,critical,complete,more,less_conv,convenient,slightly_prob,recommended,priority
2776,usual,critical,complete,more,less_conv,convenient,slightly_prob,priority,spec_prior
2777,usual,critical,complete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
2778,usual,critical,complete,more,less_conv,convenient,problematic,recommended,spec_prior
2779,usual,critical,complete,more,less_conv,convenient,problematic,priority,spec_prior
2780,usual,critical,complete,more,less_conv,convenient,problematic,not_recom,not_recom
2781,usual,critical,complete,more,less_conv,inconv,nonprob,recommended,priority
2782,usual,critical,complete,more,less_conv,inconv,nonprob,priority,spec_prior
2783,usual,critical,complete,more,less_conv,inconv,nonprob,not_recom,not_recom
2784,usual,critical,complete,more,less_conv,inconv,slightly_prob,recommended,priority
2785,usual,critical,complete,more,less_conv,inconv,slightly_prob,priority,spec_prior
2786,usual,critical,complete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
2787,usual,critical,complete,more,less_conv,inconv,problematic,recommended,spec_prior
2788,usual,critical,complete,more,less_conv,inconv,problematic,priority,spec_prior
2789,usual,critical,complete,more,less_conv,inconv,problematic,not_recom,not_recom
2790,usual,critical,complete,more,critical,convenient,nonprob,recommended,priority
2791,usual,critical,complete,more,critical,convenient,nonprob,priority,spec_prior
2792,usual,critical,complete,more,critical,convenient,nonprob,not_recom,not_recom
2793,usual,critical,complete,more,critical,convenient,slightly_prob,recommended,priority
2794,usual,critical,complete,more,critical,convenient,slightly_prob,priority,spec_prior
2795,usual,critical,complete,more,critical,convenient,slightly_prob,not_recom,not_recom
2796,usual,critical,complete,more,critical,convenient,problematic,recommended,spec_prior
2797,usual,critical,complete,more,critical,convenient,problematic,priority,spec_prior
2798,usual,critical,complete,more,critical,convenient,problematic,not_recom,not_recom
2799,usual,critical,complete,more,critical,inconv,nonprob,recommended,priority
2800,usual,critical,complete,more,critical,inconv,nonprob,priority,spec_prior
2801,usual,critical,complete,more,critical,inconv,nonprob,not_recom,not_recom
2802,usual,critical,complete,more,critical,inconv,slightly_prob,recommended,priority
2803,usual,critical,complete,more,critical,inconv,slightly_prob,priority,spec_prior
2804,usual,critical,complete,more,critical,inconv,slightly_prob,not_recom,not_recom
2805,usual,critical,complete,more,critical,inconv,problematic,recommended,spec_prior
2806,usual,critical,complete,more,critical,inconv,problematic,priority,spec_prior
2807,usual,critical,complete,more,critical,inconv,problematic,not_recom,not_recom
2808,usual,critical,completed,1,convenient,convenient,nonprob,recommended,priority
2809,usual,critical,completed,1,convenient,convenient,nonprob,priority,priority
2810,usual,critical,completed,1,convenient,convenient,nonprob,not_recom,not_recom
2811,usual,critical,completed,1,convenient,convenient,slightly_prob,recommended,priority
2812,usual,critical,completed,1,convenient,convenient,slightly_prob,priority,priority
2813,usual,critical,completed,1,convenient,convenient,slightly_prob,not_recom,not_recom
2814,usual,critical,completed,1,convenient,convenient,problematic,recommended,priority
2815,usual,critical,completed,1,convenient,convenient,problematic,priority,priority
2816,usual,critical,completed,1,convenient,convenient,problematic,not_recom,not_recom
2817,usual,critical,completed,1,convenient,inconv,nonprob,recommended,priority
2818,usual,critical,completed,1,convenient,inconv,nonprob,priority,priority
2819,usual,critical,completed,1,convenient,inconv,nonprob,not_recom,not_recom
2820,usual,critical,completed,1,convenient,inconv,slightly_prob,recommended,priority
2821,usual,critical,completed,1,convenient,inconv,slightly_prob,priority,priority
2822,usual,critical,completed,1,convenient,inconv,slightly_prob,not_recom,not_recom
2823,usual,critical,completed,1,convenient,inconv,problematic,recommended,priority
2824,usual,critical,completed,1,convenient,inconv,problematic,priority,priority
2825,usual,critical,completed,1,convenient,inconv,problematic,not_recom,not_recom
2826,usual,critical,completed,1,less_conv,convenient,nonprob,recommended,priority
2827,usual,critical,completed,1,less_conv,convenient,nonprob,priority,priority
2828,usual,critical,completed,1,less_conv,convenient,nonprob,not_recom,not_recom
2829,usual,critical,completed,1,less_conv,convenient,slightly_prob,recommended,priority
2830,usual,critical,completed,1,less_conv,convenient,slightly_prob,priority,priority
2831,usual,critical,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recom
2832,usual,critical,completed,1,less_conv,convenient,problematic,recommended,priority
2833,usual,critical,completed,1,less_conv,convenient,problematic,priority,priority
2834,usual,critical,completed,1,less_conv,convenient,problematic,not_recom,not_recom
2835,usual,critical,completed,1,less_conv,inconv,nonprob,recommended,priority
2836,usual,critical,completed,1,less_conv,inconv,nonprob,priority,priority
2837,usual,critical,completed,1,less_conv,inconv,nonprob,not_recom,not_recom
2838,usual,critical,completed,1,less_conv,inconv,slightly_prob,recommended,priority
2839,usual,critical,completed,1,less_conv,inconv,slightly_prob,priority,priority
2840,usual,critical,completed,1,less_conv,inconv,slightly_prob,not_recom,not_recom
2841,usual,critical,completed,1,less_conv,inconv,problematic,recommended,priority
2842,usual,critical,completed,1,less_conv,inconv,problematic,priority,priority
2843,usual,critical,completed,1,less_conv,inconv,problematic,not_recom,not_recom
2844,usual,critical,completed,1,critical,convenient,nonprob,recommended,priority
2845,usual,critical,completed,1,critical,convenient,nonprob,priority,spec_prior
2846,usual,critical,completed,1,critical,convenient,nonprob,not_recom,not_recom
2847,usual,critical,completed,1,critical,convenient,slightly_prob,recommended,priority
2848,usual,critical,completed,1,critical,convenient,slightly_prob,priority,spec_prior
2849,usual,critical,completed,1,critical,convenient,slightly_prob,not_recom,not_recom
2850,usual,critical,completed,1,critical,convenient,problematic,recommended,spec_prior
2851,usual,critical,completed,1,critical,convenient,problematic,priority,spec_prior
2852,usual,critical,completed,1,critical,convenient,problematic,not_recom,not_recom
2853,usual,critical,completed,1,critical,inconv,nonprob,recommended,priority
2854,usual,critical,completed,1,critical,inconv,nonprob,priority,spec_prior
2855,usual,critical,completed,1,critical,inconv,nonprob,not_recom,not_recom
2856,usual,critical,completed,1,critical,inconv,slightly_prob,recommended,priority
2857,usual,critical,completed,1,critical,inconv,slightly_prob,priority,spec_prior
2858,usual,critical,completed,1,critical,inconv,slightly_prob,not_recom,not_recom
2859,usual,critical,completed,1,critical,inconv,problematic,recommended,spec_prior
2860,usual,critical,completed,1,critical,inconv,problematic,priority,spec_prior
2861,usual,critical,completed,1,critical,inconv,problematic,not_recom,not_recom
2862,usual,critical,completed,2,convenient,convenient,nonprob,recommended,priority
2863,usual,critical,completed,2,convenient,convenient,nonprob,priority,priority
2864,usual,critical,completed,2,convenient,convenient,nonprob,not_recom,not_recom
2865,usual,critical,completed,2,convenient,convenient,slightly_prob,recommended,priority
2866,usual,critical,completed,2,convenient,convenient,slightly_prob,priority,priority
2867,usual,critical,completed,2,convenient,convenient,slightly_prob,not_recom,not_recom
2868,usual,critical,completed,2,convenient,convenient,problematic,recommended,priority
2869,usual,critical,completed,2,convenient,convenient,problematic,priority,priority
2870,usual,critical,completed,2,convenient,convenient,problematic,not_recom,not_recom
2871,usual,critical,completed,2,convenient,inconv,nonprob,recommended,priority
2872,usual,critical,completed,2,convenient,inconv,nonprob,priority,priority
2873,usual,critical,completed,2,convenient,inconv,nonprob,not_recom,not_recom
2874,usual,critical,completed,2,convenient,inconv,slightly_prob,recommended,priority
2875,usual,critical,completed,2,convenient,inconv,slightly_prob,priority,priority
2876,usual,critical,completed,2,convenient,inconv,slightly_prob,not_recom,not_recom
2877,usual,critical,completed,2,convenient,inconv,problematic,recommended,priority
2878,usual,critical,completed,2,convenient,inconv,problematic,priority,priority
2879,usual,critical,completed,2,convenient,inconv,problematic,not_recom,not_recom
2880,usual,critical,completed,2,less_conv,convenient,nonprob,recommended,priority
2881,usual,critical,completed,2,less_conv,convenient,nonprob,priority,priority
2882,usual,critical,completed,2,less_conv,convenient,nonprob,not_recom,not_recom
2883,usual,critical,completed,2,less_conv,convenient,slightly_prob,recommended,priority
2884,usual,critical,completed,2,less_conv,convenient,slightly_prob,priority,priority
2885,usual,critical,completed,2,less_conv,convenient,slightly_prob,not_recom,not_recom
2886,usual,critical,completed,2,less_conv,convenient,problematic,recommended,priority
2887,usual,critical,completed,2,less_conv,convenient,problematic,priority,priority
2888,usual,critical,completed,2,less_conv,convenient,problematic,not_recom,not_recom
2889,usual,critical,completed,2,less_conv,inconv,nonprob,recommended,priority
2890,usual,critical,completed,2,less_conv,inconv,nonprob,priority,priority
2891,usual,critical,completed,2,less_conv,inconv,nonprob,not_recom,not_recom
2892,usual,critical,completed,2,less_conv,inconv,slightly_prob,recommended,priority
2893,usual,critical,completed,2,less_conv,inconv,slightly_prob,priority,priority
2894,usual,critical,completed,2,less_conv,inconv,slightly_prob,not_recom,not_recom
2895,usual,critical,completed,2,less_conv,inconv,problematic,recommended,priority
2896,usual,critical,completed,2,less_conv,inconv,problematic,priority,priority
2897,usual,critical,completed,2,less_conv,inconv,problematic,not_recom,not_recom
2898,usual,critical,completed,2,critical,convenient,nonprob,recommended,priority
2899,usual,critical,completed,2,critical,convenient,nonprob,priority,spec_prior
2900,usual,critical,completed,2,critical,convenient,nonprob,not_recom,not_recom
2901,usual,critical,completed,2,critical,convenient,slightly_prob,recommended,priority
2902,usual,critical,completed,2,critical,convenient,slightly_prob,priority,spec_prior
2903,usual,critical,completed,2,critical,convenient,slightly_prob,not_recom,not_recom
2904,usual,critical,completed,2,critical,convenient,problematic,recommended,spec_prior
2905,usual,critical,completed,2,critical,convenient,problematic,priority,spec_prior
2906,usual,critical,completed,2,critical,convenient,problematic,not_recom,not_recom
2907,usual,critical,completed,2,critical,inconv,nonprob,recommended,priority
2908,usual,critical,completed,2,critical,inconv,nonprob,priority,spec_prior
2909,usual,critical,completed,2,critical,inconv,nonprob,not_recom,not_recom
2910,usual,critical,completed,2,critical,inconv,slightly_prob,recommended,priority
2911,usual,critical,completed,2,critical,inconv,slightly_prob,priority,spec_prior
2912,usual,critical,completed,2,critical,inconv,slightly_prob,not_recom,not_recom
2913,usual,critical,completed,2,critical,inconv,problematic,recommended,spec_prior
