,Choral ID,Event number,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Bass,Meter,Chord label
1791,002806b_,62, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3, D_m
1792,002806b_,63, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES,D,2, D_m
1793,002806b_,64,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,C,4, C_M
1794,002806b_,65,YES, NO,YES, NO,YES, NO, NO, NO, NO, NO, NO, NO,C,2, C_M
1795,002806b_,66,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,B,3, A_m
1796,002806b_,67,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_m
1797,002806b_,68, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES,B,5, B_m7
1798,002806b_,69,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,C,2, B_m7
1799,002806b_,70, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1800,002806b_,71,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2, D_M
1801,002806b_,72, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
1802,002806b_,73, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3, E_M
1803,002806b_,74,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_m
1804,002806b_,75, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, A_m
1805,002806b_,76,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, A_m
1806,002806b_,77,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2, A_m
1807,002806b_,78, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES,D,4, D_m6
1808,002806b_,79, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3, E_M7
1809,002806b_,80, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2, E_M7
1810,002806b_,81, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
1811,    002908ch,1, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1812,002908ch,2, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2, D_M
1813,002908ch,3, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
1814,002908ch,4, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
1815,002908ch,5, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
1816,002908ch,6, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2, F#m
1817,002908ch,7, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,5, G_M
1818,002908ch,8, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, G_M
1819,002908ch,9, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m
1820,002908ch,10, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2, E_m
1821,002908ch,11, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
1822,002908ch,12, NO,YES, NO, NO, NO, NO,YES,YES, NO,YES, NO, NO,F#,2, F#m
1823,002908ch,13, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
1824,002908ch,14, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, B_m
1825,002908ch,15, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3, E_m
1826,002908ch,16, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1827,002908ch,17, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
1828,002908ch,18, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1829,002908ch,19, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
1830,002908ch,20, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2, D_M
1831,002908ch,21, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1832,002908ch,22, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2, D_M
1833,002908ch,23, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, F#M
1834,002908ch,24, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,2, F#M
1835,002908ch,25, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
1836,002908ch,26, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, B_m
1837,002908ch,27, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,3, B_m
1838,002908ch,28, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2, B_m
1839,002908ch,29, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,G,3, A_M7
1840,002908ch,30, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,E,2, A_M7
1841,002908ch,31, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4, D_M
1842,002908ch,32, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
1843,002908ch,33, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3, E_m7
1844,002908ch,34, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1845,002908ch,35, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_M
1846,002908ch,36, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
1847,002908ch,37, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1848,002908ch,38, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2, D_M
1849,002908ch,39, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
1850,002908ch,40, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
1851,002908ch,41, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
1852,002908ch,42, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2, F#m
1853,002908ch,43, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,5, G_m
1854,002908ch,44, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, G_m
1855,002908ch,45, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m
1856,002908ch,46, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2, E_m
1857,002908ch,47, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
1858,002908ch,48, NO,YES, NO, NO, NO, NO,YES,YES, NO,YES, NO, NO,F#,2, F#m
1859,002908ch,49, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
1860,002908ch,50, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, B_m
1861,002908ch,51, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3, E_m7
1862,002908ch,52, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1863,002908ch,53, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
1864,002908ch,54, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1865,002908ch,55, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
1866,002908ch,56, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2, D_M
1867,002908ch,57, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1868,002908ch,58, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2, D_M
1869,002908ch,59, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, F#M
1870,002908ch,60, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,2, F#M
1871,002908ch,61, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
1872,002908ch,62, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, B_m
1873,002908ch,63, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,3, B_m
1874,002908ch,64, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2, B_m
1875,002908ch,65, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,G,3, A_M7
1876,002908ch,66, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,E,2, A_M7
1877,002908ch,67, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4, D_M
1878,002908ch,68, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
1879,002908ch,69, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3, E_m7
1880,002908ch,70, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1881,002908ch,71, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_M
1882,002908ch,72, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
1883,002908ch,73, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
1884,002908ch,74, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
1885,002908ch,75, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,A,2, G_M
1886,002908ch,76, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,3, A_M7
1887,002908ch,77, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2, A_M7
1888,002908ch,78, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,3, A_M7
1889,002908ch,79, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, A_M7
1890,002908ch,80, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M4
1891,002908ch,81, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES,A,2, A_M4
1892,002908ch,82, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1893,002908ch,83, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2, A_M
1894,002908ch,84, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,3, F#M
1895,002908ch,85, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,A#,2, F#M
1896,002908ch,86, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
1897,002908ch,87, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES,B,2, B_m
1898,002908ch,88, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m6
1899,002908ch,89, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES,E,2, E_m6
1900,002908ch,90, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,F#,3, F#M
1901,002908ch,91, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,2, F#M
1902,002908ch,92, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO, NO,YES,B,5, B_m
1903,002908ch,93, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,C#,3, A_M
1904,002908ch,94, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,2, A_M
1905,002908ch,95, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,4, E_M
1906,002908ch,96, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,2, E_M
1907,002908ch,97, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,3, E_M7
1908,002908ch,98, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,2, E_M7
1909,002908ch,99, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1910,002908ch,100, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,2, A_M
1911,002908ch,101, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
1912,002908ch,102, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2, D_M
1913,002908ch,103, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,D,3, B_m7
1914,002908ch,104, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3, E_M
1915,002908ch,105, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2, E_M
1916,002908ch,106, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
1917,002908ch,107, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1918,002908ch,108, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO,YES,G,2, A_M
1919,002908ch,109, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
1920,002908ch,110, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
1921,002908ch,111, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
1922,002908ch,112, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, B_m
1923,002908ch,113, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
1924,002908ch,114, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2, G_M
1925,002908ch,115, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,4, E_m7
1926,002908ch,116, NO, NO,YES, NO,YES, NO, NO, NO, NO, NO, NO,YES,E,2, E_m7
1927,002908ch,117, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1928,002908ch,118, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO,YES,G,2, A_M
1929,002908ch,119, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,3, A_M
1930,002908ch,120, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2, A_M
1931,002908ch,121, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
1932,002908ch,122, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,2, D_M
1933,002908ch,123, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,3, A_M
1934,002908ch,124, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,2, A_M
1935,002908ch,125, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1936,002908ch,126, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
1937,002908ch,127, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,4, G_M
1938,002908ch,128, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
1939,002908ch,129, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
1940,002908ch,130, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, G_M
1941,002908ch,131, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
1942,002908ch,132, NO, NO, NO, NO,YES, NO,YES,YES, NO,YES, NO, NO,F#,3, E_m
1943,002908ch,133, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,G,2, E_m
1944,002908ch,134,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,3, A_m
1945,002908ch,135, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,B,2, A_m
1946,002908ch,136,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,C,4, C_M
1947,002908ch,137,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2, C_M
1948,002908ch,138,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,3, A_m6
1949,002908ch,139, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M7
1950,002908ch,140, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_M7
1951,002908ch,141, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
1952,002908ch,142, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1953,002908ch,143, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
1954,002908ch,144, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2, D_M
1955,002908ch,145, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
1956,002908ch,146, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,A,2, B_m
1957,002908ch,147, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,3, B_m
1958,002908ch,148, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2, B_m
1959,002908ch,149, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
1960,002908ch,150, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,D,2, E_m
1961,002908ch,151,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C,3, E_m
1962,002908ch,152, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,B,2, E_m
1963,002908ch,153,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,3, E_m
1964,002908ch,154, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, E_m
1965,002908ch,155, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,4, D_M
1966,002908ch,156, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,2, D_M
1967,002908ch,157, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
1968,002908ch,158, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,E,2, D_M
1969,002908ch,159, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1970,002908ch,160,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2, D_M7
1971,002908ch,161, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,5, G_M
1972,002908ch,162, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
1973,002908ch,163, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
1974,002908ch,164, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
1975,002908ch,165, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,4, E_M
1976,002908ch,166, NO, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES,E,2, E_M
1977,002908ch,167, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES,F#,3, E_M7
1978,002908ch,168, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,2, E_M7
1979,002908ch,169, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1980,002908ch,170, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO,G#,2, A_M
1981,002908ch,171, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
1982,002908ch,172, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2, D_M
1983,002908ch,173, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,D,3, B_m7
1984,002908ch,174, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3, E_M
1985,002908ch,175, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2, E_M
1986,002908ch,176, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
1987,002908ch,177, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1988,002908ch,178, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO,G#,2, A_M
1989,002908ch,179, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
1990,002908ch,180, NO,YES,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,2, D_M
1991,002908ch,181, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,3, E_M
1992,002908ch,182, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,G#,2, E_M
1993,002908ch,183, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
1994,002908ch,184, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,D#,4, B_M7
1995,002908ch,185, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES,C#,2, B_M7
1996,002908ch,186, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES,D#,3, C#M7
1997,002908ch,187, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES,F,2, C#M7
1998,002908ch,188, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
1999,002908ch,189, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2, F#m
2000,002908ch,190, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,5, A_M
2001,002908ch,191, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2002,002908ch,192, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2003,002908ch,193, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
2004,002908ch,194, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2005,002908ch,195, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2, D_M
2006,002908ch,196, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5, G_M
2007,002908ch,197, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,A,2, G_M
2008,002908ch,198, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,B,3, D_M7
2009,002908ch,199, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M7
2010,002908ch,200, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,3, A_M7
2011,002908ch,201, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,E,2, A_M7
2012,002908ch,202, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO,D,4, D_M
2013,002908ch,203, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO, NO,D,2, D_M
2014,002908ch,204, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,G,3, G_M6
2015,002908ch,205, NO, NO,YES, NO,YES, NO,YES,YES, NO, NO, NO, NO,G,2, G_M6
2016,002908ch,206, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
2017,002908ch,207, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
2018,  003006b_,1, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
2019,003006b_,2, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3, E_M
2020,003006b_,3, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
2021,003006b_,4, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, A_M
2022,003006b_,5, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
2023,003006b_,6, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES,B,2, B_M
2024,003006b_,7, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,5, B_M7
2025,003006b_,8, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,D#,2, B_M7
2026,003006b_,9, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES,E,3, E_M
2027,003006b_,10, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2, E_M
2028,003006b_,11, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,4, A_M6
2029,003006b_,12, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M7
2030,003006b_,13, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_M7
2031,003006b_,14, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,5, E_M
2032,003006b_,15, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4, F#m
2033,003006b_,16, NO, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES,G#,3, E_M
2034,003006b_,17, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,2, E_M
2035,003006b_,18, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,A,5, A_M
2036,003006b_,19, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_M
2037,003006b_,20, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES,B,3, B_m
2038,003006b_,21, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,B,2, B_m
2039,003006b_,22, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES,C#,4, A_M
2040,003006b_,23, NO,YES,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2, A_M
2041,003006b_,24, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,E,3, E_M
2042,003006b_,25, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2, E_M
2043,003006b_,26, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
2044,003006b_,27, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
