pagename,review,rating
Restaurant Afandina,جلسات جميلة,3
Restaurant Afandina,رائع,5
Abdel Wahab,احسن ترويقه احسن جلسة,5
Abdel Wahab,طعم لذيذ,5
Abdel Wahab,المطعم فاخر أسعار عالية اركيلة سعرها غالي الكل لذيذ جدا لديه حلويات اسمها غزل بيروت راااائعة الاروع من بين مطاعم بيروت,4
Keif Restaurant,ماشي الحال. بس اسعار مرة غالية,1
Keif Restaurant,مريح وجيد,4
Keif Restaurant,عظيم,5
Keif Restaurant,قهوة مرتبة,5
Keif Restaurant,يعني,3
Keif Restaurant,عجيب,5
Ahwak,انخ مكان رائع بكل المقاييس خدمة سريعة ورائعة بل ممتازة انصح بالذهاب اليه,5
Ahwak,فيه حديقة حلوه بس ما فيه تراس الاكل جيد,4
Ahwak,لطالما أعجبتنا مأكولاته المميزه ذو النكهه اللبنانيه الأصيله,5
Ahwak,جيد جدا,4
Ahwak,اكل لبناني رائع,5
Ahwak,من احلي الاماكن,5
Ahwak,رائع,5
Harb Chicken,فروج حرب تشكن اطيب فروج ني ومشوي ,5
Harb Chicken,مطعم رائع جدا,5
Harb Chicken,ماهراشولاح,5
Harb Chicken,جيده واطلاله جميله وهواء رائع,1
Harb Chicken,كتير راقي,5
Harb Chicken,إن كنت تريد سمك رائع عليك بهذا المطعم خدمه و نظافه رائع,5
Harb Chicken,من اطيب مطاعم السمك في بيروت والموقع جيد لهو إطلالة رائعة,5
Harb Chicken,سمك طيب . ومنظر على البحر وعلى مدرج المطار . ولكن اسعار غاليه,3
Harb Chicken,جيد ولكن الاسعار عالية جدا ...كيلو اجاج ٦٦٠٠٠ كرمال ٣ سمكات!!!!,1
Harb Chicken,اكل ياخذ العقل,4
Harb Chicken,كتير غالي,5
Harb Chicken,الاكل جيد لكنه الاسعار غالية ..مثلا كيلو اجاج مشوي 66 الف ليرة صحن حمص او متبل اوهندباء الصحن 6000 ل ل الاسعار خيالية,4
Harb Chicken,جید من حیث الخدمات والطعام.,4
Harb Chicken,مطعم جميل وطراز فلكلوري الديكور والطعام المقدم متميز ولذيذ والخدمات جيده جدا,4
Harb Chicken,ممتاز,5
Harb Chicken,مكان رائع المنظر والطعام جيد الاسعار مرتفعة عن غير مطاعم يلي بنفس المستوى,3
Harb Chicken,القعدي حلوي بس الأرغيلي مش طيبي,5
Harb Chicken,من أفضل مطاعم السمك على الإطلاق,5
Harb Chicken,اجمل منتضر واطيب اكل ,4
Harb Chicken,خدمة جيدة وطعام لذيذ,5
Harb Chicken,جيد,5
Harb Chicken,لا بأس جيد ,3
Harb Chicken,عادي وأكثر,1
Tiger's BBQ-ing,"بدك تحضر ماتش فوتبول مع قعدة مرتبة ، مطم تايغر هو الحل 😍",5
Em Sherif Restaurant,"طعام رائع، متنوع و لذيذ. جلسة جميلة. تكون أجمل لو كان طاقم العمل ألطف تعاملاً",4
Em Sherif Restaurant,الاكل كميته كبيره و لذيييييييذ جداً جداً .. المكان حلو و الاجواء جميله,5
Em Sherif Restaurant,أقل من التوقعات ولا يستاهل طول الانتظار للموعد.,4
Em Sherif Restaurant,"الأكل ممتاااز جداً وتنوع الأكل أكثر من رائع ، السعر مرتفع بعض الشيء ، بعض الأحيان لا يتم الإلتزام بقائمه الطعام في لائحه الطعام. الطاقم لطيف و ودود جداً. ",5
Em Sherif Restaurant,اكل وكل شي رائع,5
Em Sherif Restaurant,مطعم وكافيه مميز,4
Em Sherif Restaurant,اكلون.مش طيب 😑,1
Em Sherif Restaurant,تمام,5
Hamlet Ophelia Café,مكان رائع وممتاز مع إدارة سوبر اكسترا,5
Hamlet Ophelia Café,مكان هادىء راقي يقدم ماكولات شهيه,4
Somar Restaurant,الأكل كتير طيب والخدمة ممتازه والأسعار كتير منيحه بتمنالكم التوفيق,5
Somar Restaurant,ما تحاولو ابدا تطلبو لحمة نية .ما بتسوا.,1
Somar Restaurant,جيد جدا كتير اكلات طيبه ونضافه عالاخر بالتوفيق ان شاءالله,4
Somar Restaurant,أطيب الوجباب الغربية والشرقية,5
Somar Restaurant,مطعم متخصص بالمأكولات السورية,4
Somar Restaurant,رائع جدا,5
Somar Restaurant,الاكل راااااااائع جدا لكن الجلسات عاديه و الخدمه ممتازه و الاسعار جدا مناسبه,5
Somar Restaurant,مطعم راقي وخدمه ممتازه واسعاره مناسبه واكله طيب,5
Somar Restaurant,جيد,5
Somar Restaurant,ممتاز,5
Somar Restaurant,جيد,3
Somar Restaurant,يوجد لديه أطعمة سورية لذيذة جدا,5
The Cheesecake Factory,كل شيء رائع,5
The Cheesecake Factory,الستيك جدا لذيذ والتشيز كيك ولكن اللي يخدموا صعب تلاقيهم قريب منك,4
The Cheesecake Factory,مطعم جامد,5
The Cheesecake Factory,ررروعة حبيت,5
The Cheesecake Factory,مطعم هادئ وراقي,4
The Cheesecake Factory,بضائع متنوعة تناسب الاذواق المختلفة,4
Mezyan,"الاستقبال كان ممتاز ، المطعم مغربي لعشاق الأكل المغربي راح يعجبة المطعم كثير",4
Mezyan,المأكولات لا باس بها لكن هناك بعض الضجيج,3
Mezyan,اطيب ما تذوقت,5
Mezyan,"مكان عظيم جدا ، المأكولات لذيذة ، الخدمة ممتازة ، صاحب المطعم محترم جدا و خدوم ، المشروبات لديهم رائعة ، الموسيقى مبهرة .",5
Mezyan,"مكان رائع للسهرات، يقدم وجبات شهية، كما يقدم مشروبات مميزة، وحفلات موسيقى مسائية مميزة، تستطيعون أن ترقصوا فيه وتغنوا، وفيه طاولات خارجية للمدخنين، جيد للمجموعات وسهرات الأصدقاء، كما أنه مكان رومنسي، يسمح فيه بالتدخين داخلاً بعد الساعة ١١ ليلاً",4
Mezyan,ممتع,5
Mezyan,مطعم شرقي غربي هادئ,3
Mezyan,بحب هالمكان وبحب الاشخاص اصحابي لبيشتغلو هونيك,5
Mezyan,رائع مميز,5
Hammoudi,أطيب اسكالوب واطيب كفتة,5
Hammoudi,اطيب سندويش كفته و هامبرغر,5
Hammoudi,مطعم عجيب ولتستغرب صغر مساحته البانيه😍,5
Hammoudi,من لطيب و الذ ما تذوقت,5
Hammoudi,عادي,3
Hammoudi,أنا ابنو لصاحب المطعم,5
Tropicana Restaurant,اكل طيب,1
Tropicana Restaurant,مكان يحتوي على معضم الاطعمة اللذيذه وطازجة وذبح هنا شرعي بنسبه للـ(دجاج أو البقر),5
Tropicana Restaurant,مطعم جيد,5
Tropicana Restaurant,لا يعجبني ابدا لانه بشع,1
Tropicana Restaurant,مطعم شعبي زرخيص ووجبة كبيرة,1
Tropicana Restaurant,مشاوي ممتازه جدا والسلطات ايضا,4
Tropicana Restaurant,مطعم راقي ونظيف واسعار مقبوله,4
Tropicana Restaurant,أطباقه غنية وشهية ..,4
Tropicana Restaurant,مطعم رائع,5
Tropicana Restaurant,راعع ومفيد جدآ…,5
Tropicana Restaurant,مطعم دجاج وجبات سريعة,2
Karawan Restaurant,امم,1
Karawan Restaurant,"مكان رائع جميل ومطل والإهتمام جيد جدا"" 👍👍👍",5
Urbanista,رائع ويقدم اطعمة شهية ومشروبات لذيذة,5
Urbanista,مكان رائع وجيد احببته,5
Al-Sultan Brahim,مطعم السلطان ابراهيم يعكس صورة فخامة مدينة بيروت الرائعة مطعم فريد من نوعه تحية لكل العاملين بالمطعم وخاصة للشيف و للسيد غسان الذي استقبلنا بأبتسامته الجميلة 🇰🇼🇱🇧🇰🇼🇱🇧🇰🇼🇱🇧🇰🇼🇱🇧🇰🇼🇱🇧🇰🇼,5
Al-Sultan Brahim,من افضل مطاعم بيروت الراقيه واكل ولا اطيب,5
Al-Sultan Brahim,ممتاز لكن اسعارة جداً مرتفعة,5
Al-Sultan Brahim,من اجمل وارقى المطاعم في لبنان,5
Al-Sultan Brahim,"مطعم ذو ديكورات فخمة ، والأسماك طازجة ، المقبلات روعة ، الاكل نظيف ، يعيب المطعم غلاء الأسعار .",5
Al-Sultan Brahim,المكان حلو بس الاكل غير المستوي المطلوب,3
Al-Sultan Brahim,لم أزره لكن من التعليقات والصور عرفته جميل,3
Al-Sultan Brahim,من افضل مطاعم بيروت جودة الطعام ولذة الطعم ونظافة المطعم واصطف رائع,4
Al-Sultan Brahim,اروع ماتذوقت وخدمه رائعه....,5
Al-Sultan Brahim,جيد,5
Al-Sultan Brahim,رائع,4
Al-Sultan Brahim,انصح به,5
Al-Sultan Brahim,جيدجدا,5
Al-Sultan Brahim,يعتبر غالي جدا مع توفر البديل ,3
Al-Sultan Brahim,مناسب,5
Al-Sultan Brahim,الراحة وجودة الطعام,4
Al-Sultan Brahim,ممتاز,5
Al-Sultan Brahim,واو,5
El Denye Hek,اجواء جميلة و موسيقى حية لكن بصوت عالي ..الاكل و الخدمة ممتازة مناسب للافراد و العائلات..غير مهيئ لذوي الاحتياجات الخاصة..اسعارة عالية و خدمة ايقاف السيارة ايضا غالية.,4
El Denye Hek,كتير رايقة القعدة و الجو فلّاجي وعندن الحلو العربي فيه فن عنجد وخاصة عيش السرايا,5
El Denye Hek,سياحي ديكور رائع جددا 👌🏻 اكل لذذذذيذ جدا و ابتكارات حلوووه👌🏻 الشيشه حلووه و لعب طاوله المكان غريب تجربه حلوه😍👌🏻😋,5
El Denye Hek,جو المطعم حلو و الاكل لذيذ,5
El Denye Hek,انصح اي احد يروح للبنان او من شكان لبنان يروح له طراز جميل اكل اجمل,5
El Denye Hek,مطعم تاريخي رائعة,5
El Denye Hek,الجو حلو مطعم حلو جو لبناني بس الاكل عادي يحتاج تحسين,4
El Denye Hek,أسعار مرتفعه جداً وصحون صغيره,5
El Denye Hek,اكل طيب وتهذيب قد ما بدك... بعطيه خمس نجوم,5
El Denye Hek,اكل لذيذ وجالسة رائعة,5
El Denye Hek,احلى مطعم وأطيب اكل الخدمة كثير جيدة ,5
El Denye Hek,الموظفات طياب متل الأكل,3
El Denye Hek,مركز تسوق راقي ويحمل طابعا متحضرا وعصريا وفيه بضاعه تسر النظر وخدمه جيده ونظام اداره رائع,4
El Denye Hek,مكان مقصود من المراهقين غالبا,3
El Denye Hek,تجد ما تحب,1
El Denye Hek,جميل,1
El Denye Hek,رهيب,5
El Denye Hek,تمام,5
El Denye Hek,باد فوود,3
El Denye Hek,أفخر الماركات,5
El Denye Hek,ماركة عالمية,5
El Denye Hek,الى حد ما جيد,3
El Denye Hek,فخامة,5
El Denye Hek,عادي ,1
Socrate Restaurant,طعم لذيذ جدا و كمية الطعام جيدة و خدماته ممتازه,1
Socrate Restaurant,رائع وممتاز وطيب,5
Socrate Restaurant,مكان راقي جدا,5
Socrate Restaurant,مطعم سقراط الحمراء,5
Socrate Restaurant,جيد,3
BARON,رائع جدا والأكل صحي 100%,5
Boulevard Beirut,بنجيب فنجال قهوة..نعملك تبولة..,5
Boulevard Beirut,انه مكان اكثر من رائع انصح الجميع بالقدوم اليه,5
Boulevard Beirut,جودة الاكل جيد جدا المكان يعيبه رائحة النفايات قوية جدا الخدمة جيدة,3
Boulevard Beirut,مكان جميل وراقي,5
Boulevard Beirut,مقبول,3
Al Hindi,اسعارة مبالغ فيها وكله جيد الى متوسط,2
Al Hindi,مايستاهل,2
Qarayds Alruwsha,اكل طيب وخدمة مميزة,5
Qarayds Alruwsha,المطعم جيد واكله طيب والطاقم مؤدب وسرعة. في تنفيذ الطلب. والبوفيه المفتوح روعه بس مو كل يوم,4
Qarayds Alruwsha,كرم الضيافة و الترتيب الاكل الشهي,5
Qarayds Alruwsha,موقع سهل والأسعار معقولة والأكل لذيذ,4
Qarayds Alruwsha,ممتاز,5
Qarayds Alruwsha,جلسة رائعة واكل بحري شهي واسعار جيدة ليست رخيصة ولا غالية,5
Qarayds Alruwsha,الطعم عادي جدا والاسعار فلكية غالي جدا.,2
Qarayds Alruwsha,جيد,4
Qarayds Alruwsha,رائع ..!,4
Qarayds Alruwsha,مأكولات بحرية لذيذة كانت تجربة ممتعة,5
Qarayds Alruwsha,ايام زمان,5
Qarayds Alruwsha,رائع بكل المقايس,5
Qarayds Alruwsha,نرحب بكم دائماً في قريدس الروشة,5
Hani's Snack," من اقدم مطاعم "" البرجر "" في بيروت بإختصار إذا كنت من محبي البرجر التقليدي من المدرسة القديمة مع الـــ "" كول سلو "" و السلطة الروسية هانيز هو مقصدك في بيروت",3
