,SystemCodeNumber,Capacity,Occupancy,LastUpdated
9282,BHMEURBRD01,470,102,2016-10-30 11:59:58
9283,BHMEURBRD01,470,107,2016-10-30 12:26:54
9284,BHMEURBRD01,470,123,2016-10-30 13:06:59
9285,BHMEURBRD01,470,140,2016-10-30 13:25:59
9286,BHMEURBRD01,470,150,2016-10-30 13:59:59
9287,BHMEURBRD01,470,159,2016-10-30 14:32:54
9288,BHMEURBRD01,470,174,2016-10-30 15:00:00
9289,BHMEURBRD01,470,184,2016-10-30 15:32:59
9290,BHMEURBRD01,470,133,2016-10-31 08:00:03
9291,BHMEURBRD01,470,193,2016-10-31 08:26:02
9292,BHMEURBRD01,470,273,2016-10-31 09:00:00
9293,BHMEURBRD01,470,312,2016-10-31 09:26:03
9294,BHMEURBRD01,470,358,2016-10-31 10:00:05
9295,BHMEURBRD01,470,373,2016-10-31 10:26:02
9296,BHMEURBRD01,470,390,2016-10-31 11:00:02
9297,BHMEURBRD01,470,397,2016-10-31 11:26:04
9298,BHMEURBRD01,470,415,2016-10-31 12:00:04
9299,BHMEURBRD01,470,420,2016-10-31 12:26:06
9300,BHMEURBRD01,470,427,2016-10-31 13:00:06
9301,BHMEURBRD01,470,426,2016-10-31 13:26:01
9302,BHMEURBRD01,470,432,2016-10-31 13:59:47
9303,BHMEURBRD01,470,429,2016-10-31 14:26:05
9304,BHMEURBRD01,470,414,2016-10-31 15:00:03
9305,BHMEURBRD01,470,407,2016-10-31 15:27:04
9306,BHMEURBRD01,470,382,2016-10-31 16:00:07
9307,BHMEURBRD01,470,364,2016-10-31 16:26:06
9308,BHMEURBRD01,470,117,2016-11-01 08:06:07
9309,BHMEURBRD01,470,163,2016-11-01 08:26:07
9310,BHMEURBRD01,470,279,2016-11-01 09:00:08
9311,BHMEURBRD01,470,320,2016-11-01 09:26:12
9312,BHMEURBRD01,470,397,2016-11-01 10:00:08
9313,BHMEURBRD01,470,419,2016-11-01 10:26:11
9314,BHMEURBRD01,470,428,2016-11-01 11:00:09
9315,BHMEURBRD01,470,433,2016-11-01 11:26:11
9316,BHMEURBRD01,470,447,2016-11-01 12:00:08
9317,BHMEURBRD01,470,450,2016-11-01 12:26:12
9318,BHMEURBRD01,470,440,2016-11-01 13:00:12
9319,BHMEURBRD01,470,434,2016-11-01 13:26:12
9320,BHMEURBRD01,470,435,2016-11-01 14:00:09
9321,BHMEURBRD01,470,426,2016-11-01 14:26:10
9322,BHMEURBRD01,470,417,2016-11-01 15:00:12
9323,BHMEURBRD01,470,401,2016-11-01 15:27:09
9324,BHMEURBRD01,470,376,2016-11-01 16:00:09
9325,BHMEURBRD01,470,347,2016-11-01 16:33:14
9326,BHMEURBRD01,470,135,2016-11-02 07:56:18
9327,BHMEURBRD01,470,206,2016-11-02 08:30:14
9328,BHMEURBRD01,470,278,2016-11-02 08:56:14
9329,BHMEURBRD01,470,349,2016-11-02 09:30:15
9330,BHMEURBRD01,470,403,2016-11-02 09:56:15
9331,BHMEURBRD01,470,435,2016-11-02 10:29:19
9332,BHMEURBRD01,470,451,2016-11-02 10:56:16
9333,BHMEURBRD01,470,456,2016-11-02 11:30:19
9334,BHMEURBRD01,470,458,2016-11-02 11:56:19
9335,BHMEURBRD01,470,452,2016-11-02 12:30:20
9336,BHMEURBRD01,470,444,2016-11-02 13:03:20
9337,BHMEURBRD01,470,428,2016-11-02 13:30:18
9338,BHMEURBRD01,470,417,2016-11-02 14:03:20
9339,BHMEURBRD01,470,426,2016-11-02 14:30:16
9340,BHMEURBRD01,470,423,2016-11-02 14:56:19
9341,BHMEURBRD01,470,417,2016-11-02 15:29:19
9342,BHMEURBRD01,470,398,2016-11-02 16:03:20
9343,BHMEURBRD01,470,367,2016-11-02 16:30:18
9344,BHMEURBRD01,470,142,2016-11-03 08:00:22
9345,BHMEURBRD01,470,142,2016-11-03 08:00:22
9346,BHMEURBRD01,470,198,2016-11-03 08:26:26
9347,BHMEURBRD01,470,298,2016-11-03 09:00:22
9348,BHMEURBRD01,470,338,2016-11-03 09:26:22
9349,BHMEURBRD01,470,384,2016-11-03 10:00:22
9350,BHMEURBRD01,470,409,2016-11-03 10:26:25
9351,BHMEURBRD01,470,419,2016-11-03 11:00:24
9352,BHMEURBRD01,470,427,2016-11-03 11:26:27
9353,BHMEURBRD01,470,449,2016-11-03 12:00:26
9354,BHMEURBRD01,470,453,2016-11-03 12:26:27
9355,BHMEURBRD01,470,460,2016-11-03 12:59:26
9356,BHMEURBRD01,470,455,2016-11-03 13:26:26
9357,BHMEURBRD01,470,459,2016-11-03 13:59:26
9358,BHMEURBRD01,470,455,2016-11-03 14:26:23
9359,BHMEURBRD01,470,443,2016-11-03 15:00:23
9360,BHMEURBRD01,470,407,2016-11-03 15:33:28
9361,BHMEURBRD01,470,358,2016-11-03 16:30:27
9362,BHMEURBRD01,470,182,2016-11-04 08:00:29
9363,BHMEURBRD01,470,249,2016-11-04 08:26:32
9364,BHMEURBRD01,470,347,2016-11-04 08:59:32
9365,BHMEURBRD01,470,387,2016-11-04 09:33:32
9366,BHMEURBRD01,470,414,2016-11-04 10:00:29
9367,BHMEURBRD01,470,418,2016-11-04 10:26:31
9368,BHMEURBRD01,470,436,2016-11-04 11:00:33
9369,BHMEURBRD01,470,440,2016-11-04 11:33:31
9370,BHMEURBRD01,470,455,2016-11-04 12:00:31
9371,BHMEURBRD01,470,459,2016-11-04 12:33:34
9372,BHMEURBRD01,470,462,2016-11-04 13:00:30
9373,BHMEURBRD01,470,460,2016-11-04 13:26:33
9374,BHMEURBRD01,470,448,2016-11-04 13:59:31
9375,BHMEURBRD01,470,435,2016-11-04 14:26:30
9376,BHMEURBRD01,470,436,2016-11-04 15:00:30
9377,BHMEURBRD01,470,418,2016-11-04 15:26:30
9378,BHMEURBRD01,470,392,2016-11-04 16:00:33
9379,BHMEURBRD01,470,369,2016-11-04 16:26:30
9380,BHMEURBRD01,470,96,2016-11-05 08:00:35
9381,BHMEURBRD01,470,96,2016-11-05 08:26:35
9382,BHMEURBRD01,470,106,2016-11-05 08:59:37
9383,BHMEURBRD01,470,111,2016-11-05 09:26:38
9384,BHMEURBRD01,470,122,2016-11-05 09:59:37
9385,BHMEURBRD01,470,143,2016-11-05 10:33:38
9386,BHMEURBRD01,470,152,2016-11-05 10:59:39
9387,BHMEURBRD01,470,155,2016-11-05 11:26:38
9388,BHMEURBRD01,470,180,2016-11-05 12:06:39
9389,BHMEURBRD01,470,181,2016-11-05 12:26:41
9390,BHMEURBRD01,470,184,2016-11-05 13:00:37
9391,BHMEURBRD01,470,202,2016-11-05 13:33:39
9392,BHMEURBRD01,470,212,2016-11-05 13:59:41
9393,BHMEURBRD01,470,202,2016-11-05 14:26:39
9394,BHMEURBRD01,470,230,2016-11-05 15:00:40
9395,BHMEURBRD01,470,246,2016-11-05 15:26:40
9396,BHMEURBRD01,470,221,2016-11-05 16:00:41
9397,BHMEURBRD01,470,233,2016-11-05 16:26:40
9398,BHMEURBRD01,470,49,2016-11-06 08:00:42
9399,BHMEURBRD01,470,49,2016-11-06 08:26:43
9400,BHMEURBRD01,470,51,2016-11-06 09:00:42
9401,BHMEURBRD01,470,55,2016-11-06 09:33:44
9402,BHMEURBRD01,470,62,2016-11-06 10:00:43
9403,BHMEURBRD01,470,68,2016-11-06 10:26:46
9404,BHMEURBRD01,470,74,2016-11-06 10:59:45
9405,BHMEURBRD01,470,79,2016-11-06 11:26:44
9406,BHMEURBRD01,470,107,2016-11-06 11:59:43
9407,BHMEURBRD01,470,112,2016-11-06 12:26:47
9408,BHMEURBRD01,470,133,2016-11-06 13:06:45
9409,BHMEURBRD01,470,146,2016-11-06 13:26:43
9410,BHMEURBRD01,470,181,2016-11-06 13:59:46
9411,BHMEURBRD01,470,194,2016-11-06 14:33:47
9412,BHMEURBRD01,470,231,2016-11-06 15:00:47
9413,BHMEURBRD01,470,247,2016-11-06 15:26:45
9414,BHMEURBRD01,470,243,2016-11-06 15:59:48
9415,BHMEURBRD01,470,258,2016-11-06 16:26:45
9416,BHMEURBRD01,470,115,2016-11-07 08:00:52
9417,BHMEURBRD01,470,183,2016-11-07 08:26:53
9418,BHMEURBRD01,470,280,2016-11-07 08:59:50
9419,BHMEURBRD01,470,322,2016-11-07 09:26:49
9420,BHMEURBRD01,470,360,2016-11-07 09:59:50
9421,BHMEURBRD01,470,386,2016-11-07 10:26:49
9422,BHMEURBRD01,470,409,2016-11-07 10:59:51
9423,BHMEURBRD01,470,416,2016-11-07 11:26:51
9424,BHMEURBRD01,470,443,2016-11-07 11:59:51
9425,BHMEURBRD01,470,449,2016-11-07 12:26:50
9426,BHMEURBRD01,470,447,2016-11-07 12:59:53
9427,BHMEURBRD01,470,448,2016-11-07 13:33:52
9428,BHMEURBRD01,470,456,2016-11-07 13:59:54
9429,BHMEURBRD01,470,433,2016-11-07 14:33:55
9430,BHMEURBRD01,470,419,2016-11-07 15:00:51
9431,BHMEURBRD01,470,401,2016-11-07 15:33:53
9432,BHMEURBRD01,470,377,2016-11-07 16:00:51
9433,BHMEURBRD01,470,342,2016-11-07 16:33:53
9434,BHMEURBRD01,470,139,2016-11-08 07:59:58
9435,BHMEURBRD01,470,198,2016-11-08 08:26:55
9436,BHMEURBRD01,470,296,2016-11-08 08:59:56
9437,BHMEURBRD01,470,341,2016-11-08 09:26:56
9438,BHMEURBRD01,470,395,2016-11-08 09:59:56
9439,BHMEURBRD01,470,424,2016-11-08 10:33:59
9440,BHMEURBRD01,470,449,2016-11-08 11:00:00
9441,BHMEURBRD01,470,464,2016-11-08 11:33:56
9442,BHMEURBRD01,470,467,2016-11-08 11:59:58
9443,BHMEURBRD01,470,465,2016-11-08 12:27:01
9444,BHMEURBRD01,470,459,2016-11-08 13:00:00
9445,BHMEURBRD01,470,462,2016-11-08 13:34:01
9446,BHMEURBRD01,470,468,2016-11-08 14:00:59
9447,BHMEURBRD01,470,446,2016-11-08 14:26:58
9448,BHMEURBRD01,470,435,2016-11-08 15:00:02
9449,BHMEURBRD01,470,424,2016-11-08 15:33:57
9450,BHMEURBRD01,470,395,2016-11-08 16:01:02
9451,BHMEURBRD01,470,351,2016-11-08 16:34:02
9452,BHMEURBRD01,470,157,2016-11-09 08:00:02
9453,BHMEURBRD01,470,207,2016-11-09 08:27:02
9454,BHMEURBRD01,470,309,2016-11-09 09:00:07
9455,BHMEURBRD01,470,372,2016-11-09 09:34:05
9456,BHMEURBRD01,470,410,2016-11-09 10:00:05
9457,BHMEURBRD01,470,424,2016-11-09 10:27:03
9458,BHMEURBRD01,470,449,2016-11-09 11:00:04
9459,BHMEURBRD01,470,461,2016-11-09 11:27:04
9460,BHMEURBRD01,470,465,2016-11-09 12:00:06
9461,BHMEURBRD01,470,464,2016-11-09 12:27:05
9462,BHMEURBRD01,470,467,2016-11-09 13:00:08
9463,BHMEURBRD01,470,464,2016-11-09 13:27:04
9464,BHMEURBRD01,470,460,2016-11-09 14:00:04
9465,BHMEURBRD01,470,460,2016-11-09 14:27:08
9466,BHMEURBRD01,470,454,2016-11-09 15:00:06
9467,BHMEURBRD01,470,434,2016-11-09 15:34:05
9468,BHMEURBRD01,470,399,2016-11-09 16:00:09
9469,BHMEURBRD01,470,360,2016-11-09 16:34:06
9470,BHMEURBRD01,470,130,2016-11-10 08:00:12
9471,BHMEURBRD01,470,221,2016-11-10 08:34:11
9472,BHMEURBRD01,470,302,2016-11-10 09:00:09
9473,BHMEURBRD01,470,342,2016-11-10 09:27:11
9474,BHMEURBRD01,470,402,2016-11-10 10:00:12
9475,BHMEURBRD01,470,426,2016-11-10 10:27:10
9476,BHMEURBRD01,470,443,2016-11-10 11:00:12
9477,BHMEURBRD01,470,453,2016-11-10 11:27:14
9478,BHMEURBRD01,470,464,2016-11-10 12:00:10
9479,BHMEURBRD01,470,463,2016-11-10 12:27:14
9480,BHMEURBRD01,470,462,2016-11-10 13:00:13
9481,BHMEURBRD01,470,454,2016-11-10 13:34:14
9482,BHMEURBRD01,470,449,2016-11-10 14:00:15
9483,BHMEURBRD01,470,442,2016-11-10 14:27:13
9484,BHMEURBRD01,470,426,2016-11-10 15:00:13
9485,BHMEURBRD01,470,413,2016-11-10 15:27:15
9486,BHMEURBRD01,470,384,2016-11-10 16:00:15
9487,BHMEURBRD01,470,344,2016-11-10 16:27:13
9488,BHMEURBRD01,470,133,2016-11-11 08:00:17
9489,BHMEURBRD01,470,186,2016-11-11 08:27:19
9490,BHMEURBRD01,470,262,2016-11-11 09:00:19
9491,BHMEURBRD01,470,284,2016-11-11 09:27:16
9492,BHMEURBRD01,470,319,2016-11-11 10:00:16
9493,BHMEURBRD01,470,335,2016-11-11 10:27:18
9494,BHMEURBRD01,470,354,2016-11-11 11:00:18
9495,BHMEURBRD01,470,360,2016-11-11 11:27:18
9496,BHMEURBRD01,470,366,2016-11-11 12:00:21
9497,BHMEURBRD01,470,368,2016-11-11 12:27:21
9498,BHMEURBRD01,470,378,2016-11-11 13:00:19
9499,BHMEURBRD01,470,387,2016-11-11 13:34:21
9500,BHMEURBRD01,470,374,2016-11-11 14:00:21
9501,BHMEURBRD01,470,370,2016-11-11 14:27:18
9502,BHMEURBRD01,470,354,2016-11-11 15:00:21
9503,BHMEURBRD01,470,343,2016-11-11 15:34:20
9504,BHMEURBRD01,470,315,2016-11-11 16:00:21
9505,BHMEURBRD01,470,296,2016-11-11 16:34:18
9506,BHMEURBRD01,470,37,2016-11-12 08:00:26
9507,BHMEURBRD01,470,39,2016-11-12 08:27:25
9508,BHMEURBRD01,470,52,2016-11-12 09:00:26
9509,BHMEURBRD01,470,57,2016-11-12 09:27:26
9510,BHMEURBRD01,470,68,2016-11-12 10:00:25
9511,BHMEURBRD01,470,76,2016-11-12 10:27:27
9512,BHMEURBRD01,470,99,2016-11-12 11:00:27
9513,BHMEURBRD01,470,108,2016-11-12 11:34:23
9514,BHMEURBRD01,470,118,2016-11-12 12:00:27
9515,BHMEURBRD01,470,120,2016-11-12 12:27:23
9516,BHMEURBRD01,470,149,2016-11-12 13:00:28
9517,BHMEURBRD01,470,172,2016-11-12 13:27:27
9518,BHMEURBRD01,470,188,2016-11-12 14:00:26
9519,BHMEURBRD01,470,202,2016-11-12 14:27:28
9520,BHMEURBRD01,470,211,2016-11-12 15:00:28
9521,BHMEURBRD01,470,200,2016-11-12 15:27:27
9522,BHMEURBRD01,470,205,2016-11-12 16:00:24
9523,BHMEURBRD01,470,214,2016-11-12 16:34:28
9524,BHMEURBRD01,470,31,2016-11-13 08:00:29
9525,BHMEURBRD01,470,31,2016-11-13 08:27:31
9526,BHMEURBRD01,470,33,2016-11-13 09:00:32
9527,BHMEURBRD01,470,36,2016-11-13 09:34:15
9528,BHMEURBRD01,470,36,2016-11-13 10:00:31
9529,BHMEURBRD01,470,57,2016-11-13 10:33:32
9530,BHMEURBRD01,470,64,2016-11-13 11:00:32
9531,BHMEURBRD01,470,70,2016-11-13 11:27:32
9532,BHMEURBRD01,470,77,2016-11-13 12:00:34
9533,BHMEURBRD01,470,81,2016-11-13 12:27:31
9534,BHMEURBRD01,470,93,2016-11-13 13:07:31
9535,BHMEURBRD01,470,109,2016-11-13 13:33:34
9536,BHMEURBRD01,470,107,2016-11-13 14:00:35
9537,BHMEURBRD01,470,125,2016-11-13 14:27:35
9538,BHMEURBRD01,470,125,2016-11-13 15:00:35
9539,BHMEURBRD01,470,148,2016-11-13 15:27:35
9540,BHMEURBRD01,470,168,2016-11-13 16:00:32
9541,BHMEURBRD01,470,171,2016-11-13 16:27:34
9542,BHMEURBRD01,470,114,2016-11-14 08:00:37
9543,BHMEURBRD01,470,183,2016-11-14 08:33:40
9544,BHMEURBRD01,470,258,2016-11-14 09:00:38
9545,BHMEURBRD01,470,310,2016-11-14 09:27:40
9546,BHMEURBRD01,470,353,2016-11-14 10:00:37
9547,BHMEURBRD01,470,372,2016-11-14 10:27:38
9548,BHMEURBRD01,470,385,2016-11-14 11:00:39
9549,BHMEURBRD01,470,401,2016-11-14 11:27:40
9550,BHMEURBRD01,470,419,2016-11-14 12:00:37
9551,BHMEURBRD01,470,422,2016-11-14 12:27:39
9552,BHMEURBRD01,470,426,2016-11-14 13:00:38
9553,BHMEURBRD01,470,424,2016-11-14 13:27:41
9554,BHMEURBRD01,470,433,2016-11-14 14:00:38
9555,BHMEURBRD01,470,417,2016-11-14 14:33:40
9556,BHMEURBRD01,470,399,2016-11-14 15:00:38
9557,BHMEURBRD01,470,378,2016-11-14 15:27:42
9558,BHMEURBRD01,470,356,2016-11-14 16:00:39
9559,BHMEURBRD01,470,326,2016-11-14 16:27:39
9560,BHMEURBRD01,470,129,2016-11-15 07:57:43
9561,BHMEURBRD01,470,197,2016-11-15 08:30:47
9562,BHMEURBRD01,470,267,2016-11-15 08:57:45
9563,BHMEURBRD01,470,326,2016-11-15 09:30:46
9564,BHMEURBRD01,470,370,2016-11-15 09:57:44
9565,BHMEURBRD01,470,401,2016-11-15 10:30:47
9566,BHMEURBRD01,470,419,2016-11-15 11:03:48
9567,BHMEURBRD01,470,427,2016-11-15 11:30:46
9568,BHMEURBRD01,470,450,2016-11-15 11:57:47
9569,BHMEURBRD01,470,461,2016-11-15 12:30:45
9570,BHMEURBRD01,470,460,2016-11-15 12:57:48
9571,BHMEURBRD01,470,458,2016-11-15 13:30:48
9572,BHMEURBRD01,470,452,2016-11-15 14:03:46
9573,BHMEURBRD01,470,433,2016-11-15 14:30:48
9574,BHMEURBRD01,470,421,2016-11-15 15:03:48
9575,BHMEURBRD01,470,406,2016-11-15 15:30:49
9576,BHMEURBRD01,470,388,2016-11-15 15:57:49
9577,BHMEURBRD01,470,348,2016-11-15 16:30:46
9578,BHMEURBRD01,470,167,2016-11-16 08:00:51
9579,BHMEURBRD01,470,230,2016-11-16 08:27:50
9580,BHMEURBRD01,470,311,2016-11-16 09:00:51
9581,BHMEURBRD01,470,356,2016-11-16 09:27:53
9582,BHMEURBRD01,470,403,2016-11-16 10:00:54
9583,BHMEURBRD01,470,432,2016-11-16 10:33:53
9584,BHMEURBRD01,470,447,2016-11-16 11:00:51
9585,BHMEURBRD01,470,461,2016-11-16 11:27:51
9586,BHMEURBRD01,470,470,2016-11-16 12:00:54
9587,BHMEURBRD01,470,461,2016-11-16 12:27:54
9588,BHMEURBRD01,470,457,2016-11-16 13:00:54
9589,BHMEURBRD01,470,461,2016-11-16 13:27:55
9590,BHMEURBRD01,470,457,2016-11-16 14:00:55
9591,BHMEURBRD01,470,450,2016-11-16 14:27:52
9592,BHMEURBRD01,470,425,2016-11-16 15:00:55
9593,BHMEURBRD01,470,408,2016-11-16 15:33:56
9594,BHMEURBRD01,470,388,2016-11-16 16:00:57
9595,BHMEURBRD01,470,334,2016-11-16 16:33:57
9596,BHMEURBRD01,470,149,2016-11-17 08:04:02
9597,BHMEURBRD01,470,208,2016-11-17 08:31:01
9598,BHMEURBRD01,470,308,2016-11-17 09:03:57
9599,BHMEURBRD01,470,347,2016-11-17 09:31:01
9600,BHMEURBRD01,470,389,2016-11-17 09:57:02
9601,BHMEURBRD01,470,408,2016-11-17 10:31:02
9602,BHMEURBRD01,470,418,2016-11-17 11:04:02
9603,BHMEURBRD01,470,431,2016-11-17 11:31:02
9604,BHMEURBRD01,470,447,2016-11-17 12:04:02
9605,BHMEURBRD01,470,443,2016-11-17 12:31:03
9606,BHMEURBRD01,470,457,2016-11-17 13:04:03
9607,BHMEURBRD01,470,462,2016-11-17 13:31:03
9608,BHMEURBRD01,470,449,2016-11-17 14:04:03
9609,BHMEURBRD01,470,442,2016-11-17 14:30:59
9610,BHMEURBRD01,470,430,2016-11-17 14:58:03
9611,BHMEURBRD01,470,401,2016-11-17 15:30:59
9612,BHMEURBRD01,470,371,2016-11-17 15:58:03
9613,BHMEURBRD01,470,326,2016-11-17 16:31:04
9614,BHMEURBRD01,470,160,2016-11-18 08:01:05
9615,BHMEURBRD01,470,160,2016-11-18 08:01:05
9616,BHMEURBRD01,470,219,2016-11-18 08:27:05
9617,BHMEURBRD01,470,319,2016-11-18 09:27:07
9618,BHMEURBRD01,470,349,2016-11-18 10:01:06
9619,BHMEURBRD01,470,368,2016-11-18 10:27:05
9620,BHMEURBRD01,470,401,2016-11-18 11:01:06
9621,BHMEURBRD01,470,408,2016-11-18 11:34:08
9622,BHMEURBRD01,470,420,2016-11-18 12:01:06
9623,BHMEURBRD01,470,419,2016-11-18 12:27:09
9624,BHMEURBRD01,470,420,2016-11-18 13:01:10
9625,BHMEURBRD01,470,411,2016-11-18 13:34:10
9626,BHMEURBRD01,470,413,2016-11-18 14:01:10
9627,BHMEURBRD01,470,404,2016-11-18 14:28:08
9628,BHMEURBRD01,470,399,2016-11-18 15:01:07
9629,BHMEURBRD01,470,387,2016-11-18 15:28:08
9630,BHMEURBRD01,470,355,2016-11-18 16:01:10
9631,BHMEURBRD01,470,333,2016-11-18 16:28:10
9632,BHMEURBRD01,470,50,2016-11-19 07:57:12
9633,BHMEURBRD01,470,52,2016-11-19 08:31:12
9634,BHMEURBRD01,470,62,2016-11-19 08:57:12
9635,BHMEURBRD01,470,69,2016-11-19 09:31:13
9636,BHMEURBRD01,470,91,2016-11-19 10:04:14
9637,BHMEURBRD01,470,107,2016-11-19 10:31:15
9638,BHMEURBRD01,470,132,2016-11-19 10:58:15
9639,BHMEURBRD01,470,146,2016-11-19 11:31:15
9640,BHMEURBRD01,470,170,2016-11-19 12:04:16
9641,BHMEURBRD01,470,178,2016-11-19 12:31:16
9642,BHMEURBRD01,470,181,2016-11-19 13:04:16
9643,BHMEURBRD01,470,196,2016-11-19 13:31:17
9644,BHMEURBRD01,470,228,2016-11-19 14:04:17
9645,BHMEURBRD01,470,240,2016-11-19 14:31:17
9646,BHMEURBRD01,470,255,2016-11-19 15:04:16
9647,BHMEURBRD01,470,255,2016-11-19 15:31:17
9648,BHMEURBRD01,470,275,2016-11-19 16:04:17
9649,BHMEURBRD01,470,275,2016-11-19 16:31:15
9650,BHMEURBRD01,470,41,2016-11-20 08:01:19
9651,BHMEURBRD01,470,42,2016-11-20 08:27:22
9652,BHMEURBRD01,470,42,2016-11-20 09:01:19
9653,BHMEURBRD01,470,43,2016-11-20 09:27:19
9654,BHMEURBRD01,470,50,2016-11-20 10:01:20
9655,BHMEURBRD01,470,67,2016-11-20 10:27:22
9656,BHMEURBRD01,470,98,2016-11-20 11:01:22
9657,BHMEURBRD01,470,105,2016-11-20 11:27:22
9658,BHMEURBRD01,470,126,2016-11-20 12:01:20
9659,BHMEURBRD01,470,135,2016-11-20 12:34:23
9660,BHMEURBRD01,470,157,2016-11-20 13:07:23
9661,BHMEURBRD01,470,171,2016-11-20 13:27:23
9662,BHMEURBRD01,470,211,2016-11-20 14:01:22
9663,BHMEURBRD01,470,235,2016-11-20 14:27:22
9664,BHMEURBRD01,470,272,2016-11-20 15:01:23
9665,BHMEURBRD01,470,291,2016-11-20 15:27:24
9666,BHMEURBRD01,470,297,2016-11-20 16:01:22
9667,BHMEURBRD01,470,289,2016-11-20 16:31:21
9668,BHMEURBRD01,470,136,2016-11-21 08:04:26
9669,BHMEURBRD01,470,197,2016-11-21 08:31:30
9670,BHMEURBRD01,470,276,2016-11-21 09:04:26
9671,BHMEURBRD01,470,306,2016-11-21 09:31:26
9672,BHMEURBRD01,470,348,2016-11-21 10:04:29
9673,BHMEURBRD01,470,367,2016-11-21 10:31:26
9674,BHMEURBRD01,470,378,2016-11-21 11:04:29
9675,BHMEURBRD01,470,384,2016-11-21 11:30:28
9676,BHMEURBRD01,470,402,2016-11-21 11:57:30
9677,BHMEURBRD01,470,404,2016-11-21 12:31:29
9678,BHMEURBRD01,470,401,2016-11-21 12:57:27
9679,BHMEURBRD01,470,404,2016-11-21 13:31:30
9680,BHMEURBRD01,470,405,2016-11-21 14:04:30
9681,BHMEURBRD01,470,396,2016-11-21 14:31:30
9682,BHMEURBRD01,470,392,2016-11-21 14:57:31
9683,BHMEURBRD01,470,375,2016-11-21 15:31:28
9684,BHMEURBRD01,470,354,2016-11-21 15:57:30
9685,BHMEURBRD01,470,323,2016-11-21 16:31:30
9686,BHMEURBRD01,470,161,2016-11-22 07:57:33
9687,BHMEURBRD01,470,240,2016-11-22 08:31:33
9688,BHMEURBRD01,470,325,2016-11-22 09:04:34
9689,BHMEURBRD01,470,370,2016-11-22 09:31:35
9690,BHMEURBRD01,470,424,2016-11-22 10:04:34
9691,BHMEURBRD01,470,444,2016-11-22 10:31:37
9692,BHMEURBRD01,470,451,2016-11-22 11:04:34
9693,BHMEURBRD01,470,463,2016-11-22 11:31:35
9694,BHMEURBRD01,470,444,2016-11-22 12:04:36
9695,BHMEURBRD01,470,461,2016-11-22 12:31:37
9696,BHMEURBRD01,470,456,2016-11-22 12:57:35
9697,BHMEURBRD01,470,461,2016-11-22 13:31:38
9698,BHMEURBRD01,470,359,2016-11-22 13:57:38
9699,BHMEURBRD01,470,350,2016-11-22 14:31:37
9700,BHMEURBRD01,470,342,2016-11-22 14:57:38
9701,BHMEURBRD01,470,329,2016-11-22 15:31:37
9702,BHMEURBRD01,470,441,2016-11-22 15:57:37
9703,BHMEURBRD01,470,387,2016-11-22 16:30:38
9704,BHMEURBRD01,470,188,2016-11-23 08:04:40
9705,BHMEURBRD01,470,247,2016-11-23 08:30:41
9706,BHMEURBRD01,470,323,2016-11-23 08:57:42
9707,BHMEURBRD01,470,380,2016-11-23 09:31:23
9708,BHMEURBRD01,470,430,2016-11-23 10:04:40
9709,BHMEURBRD01,470,447,2016-11-23 10:31:36
9710,BHMEURBRD01,470,467,2016-11-23 11:04:42
9711,BHMEURBRD01,470,447,2016-11-23 11:31:44
9712,BHMEURBRD01,470,465,2016-11-23 11:57:41
9713,BHMEURBRD01,470,461,2016-11-23 12:31:44
9714,BHMEURBRD01,470,458,2016-11-23 13:04:45
9715,BHMEURBRD01,470,469,2016-11-23 13:31:41
9716,BHMEURBRD01,470,461,2016-11-23 13:57:41
9717,BHMEURBRD01,470,450,2016-11-23 14:30:43
9718,BHMEURBRD01,470,435,2016-11-23 15:04:43
9719,BHMEURBRD01,470,401,2016-11-23 15:31:42
9720,BHMEURBRD01,470,376,2016-11-23 16:04:46
9721,BHMEURBRD01,470,341,2016-11-23 16:30:42
9722,BHMEURBRD01,470,147,2016-11-24 08:00:47
9723,BHMEURBRD01,470,208,2016-11-24 08:27:47
9724,BHMEURBRD01,470,300,2016-11-24 09:00:48
9725,BHMEURBRD01,470,349,2016-11-24 09:34:49
9726,BHMEURBRD01,470,382,2016-11-24 10:01:47
9727,BHMEURBRD01,470,398,2016-11-24 10:27:47
9728,BHMEURBRD01,470,416,2016-11-24 11:00:49
9729,BHMEURBRD01,470,428,2016-11-24 11:27:51
9730,BHMEURBRD01,470,445,2016-11-24 12:00:50
9731,BHMEURBRD01,470,451,2016-11-24 12:30:48
9732,BHMEURBRD01,470,451,2016-11-24 13:04:50
9733,BHMEURBRD01,470,453,2016-11-24 13:30:51
9734,BHMEURBRD01,470,458,2016-11-24 13:57:51
9735,BHMEURBRD01,470,441,2016-11-24 14:30:52
9736,BHMEURBRD01,470,424,2016-11-24 14:57:51
9737,BHMEURBRD01,470,404,2016-11-24 15:31:49
9738,BHMEURBRD01,470,381,2016-11-24 15:57:49
9739,BHMEURBRD01,470,345,2016-11-24 16:31:53
9740,BHMEURBRD01,470,132,2016-11-25 08:00:57
9741,BHMEURBRD01,470,132,2016-11-25 08:00:57
9742,BHMEURBRD01,470,252,2016-11-25 09:00:56
9743,BHMEURBRD01,470,286,2016-11-25 09:27:55
9744,BHMEURBRD01,470,316,2016-11-25 10:00:56
9745,BHMEURBRD01,470,328,2016-11-25 10:27:56
9746,BHMEURBRD01,470,351,2016-11-25 11:00:55
