,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
5518,5519,22-08-2011,3,0,8,20,0,1,1,1,0.66,0.6212,0.34,0.19399999999999998,21,247,268
5519,5520,22-08-2011,3,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.19399999999999998,28,180,208
5520,5521,22-08-2011,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,153
5521,5522,22-08-2011,3,0,8,23,0,1,1,1,0.62,0.6212,0.41,0.2537,19,45,64
5522,5523,23-08-2011,3,0,8,0,0,2,1,1,0.6,0.6212,0.43,0.19399999999999998,13,22,35
5523,5524,23-08-2011,3,0,8,1,0,2,1,1,0.58,0.5455,0.49,0.19399999999999998,6,13,19
5524,5525,23-08-2011,3,0,8,2,0,2,1,1,0.56,0.5303,0.52,0.19399999999999998,2,4,6
5525,5526,23-08-2011,3,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,2,4,6
5526,5527,23-08-2011,3,0,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,0,5,5
5527,5528,23-08-2011,3,0,8,5,0,2,1,1,0.54,0.5152,0.56,0.19399999999999998,1,35,36
5528,5529,23-08-2011,3,0,8,6,0,2,1,1,0.54,0.5152,0.6,0.19399999999999998,3,111,114
5529,5530,23-08-2011,3,0,8,7,0,2,1,1,0.6,0.6212,0.49,0.19399999999999998,11,333,344
5530,5531,23-08-2011,3,0,8,8,0,2,1,2,0.62,0.6212,0.5,0.0,43,461,504
5531,5532,23-08-2011,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0.0,34,191,225
5532,5533,23-08-2011,3,0,8,10,0,2,1,1,0.7,0.6364,0.37,0.0,56,92,148
5533,5534,23-08-2011,3,0,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,62,124,186
5534,5535,23-08-2011,3,0,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,60,177,237
5535,5536,23-08-2011,3,0,8,13,0,2,1,1,0.72,0.6515,0.3,0.1045,70,164,234
5536,5537,23-08-2011,3,0,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896,149,502,651
5537,5538,23-08-2011,3,0,8,15,0,2,1,1,0.72,0.6515,0.34,0.2239,178,423,601
5538,5539,23-08-2011,3,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,133,311,444
5539,5540,23-08-2011,3,0,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,133,339,472
5540,5541,23-08-2011,3,0,8,18,0,2,1,1,0.72,0.6515,0.34,0.19399999999999998,98,421,519
5541,5542,23-08-2011,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.2239,70,297,367
5542,5543,23-08-2011,3,0,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,54,206,260
5543,5544,23-08-2011,3,0,8,21,0,2,1,1,0.62,0.6212,0.57,0.0,38,173,211
5544,5545,23-08-2011,3,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,46,145,191
5545,5546,23-08-2011,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80
5546,5547,24-08-2011,3,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,38
5547,5548,24-08-2011,3,0,8,1,0,3,1,1,0.6,0.6061,0.6,0.1045,7,17,24
5548,5549,24-08-2011,3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,6
5549,5550,24-08-2011,3,0,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,0,1,1
5550,5551,24-08-2011,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7
5551,5552,24-08-2011,3,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,1,26,27
5552,5553,24-08-2011,3,0,8,6,0,3,1,1,0.56,0.5303,0.73,0.0,3,105,108
5553,5554,24-08-2011,3,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,308
5554,5555,24-08-2011,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.1343,32,436,468
5555,5556,24-08-2011,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,44,169,213
5556,5557,24-08-2011,3,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,51,95,146
5557,5558,24-08-2011,3,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,57,128,185
5558,5559,24-08-2011,3,0,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,60,175,235
5559,5560,24-08-2011,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,236
5560,5561,24-08-2011,3,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127,204
5561,5562,24-08-2011,3,0,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,63,141,204
5562,5563,24-08-2011,3,0,8,16,0,3,1,1,0.76,0.6970000000000001,0.52,0.4179,49,222,271
5563,5564,24-08-2011,3,0,8,17,0,3,1,1,0.76,0.6970000000000001,0.52,0.3582,83,484,567
5564,5565,24-08-2011,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621
5565,5566,24-08-2011,3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440
5566,5567,24-08-2011,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334
5567,5568,24-08-2011,3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,236
5568,5569,24-08-2011,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.3582,41,140,181
5569,5570,24-08-2011,3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,70
5570,5571,25-08-2011,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,52
5571,5572,25-08-2011,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,4,11,15
5572,5573,25-08-2011,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,5
5573,5574,25-08-2011,3,0,8,3,0,4,1,1,0.66,0.6212,0.74,0.3284,2,2,4
5574,5575,25-08-2011,3,0,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,7
5575,5576,25-08-2011,3,0,8,5,0,4,1,1,0.66,0.6061,0.83,0.4179,1,25,26
5576,5577,25-08-2011,3,0,8,6,0,4,1,1,0.66,0.6061,0.83,0.3284,1,101,102
5577,5578,25-08-2011,3,0,8,7,0,4,1,2,0.68,0.6364,0.79,0.3284,17,296,313
5578,5579,25-08-2011,3,0,8,8,0,4,1,2,0.7,0.6667,0.74,0.2985,23,461,484
5579,5580,25-08-2011,3,0,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,162
5580,5581,25-08-2011,3,0,8,10,0,4,1,2,0.74,0.6970000000000001,0.66,0.2985,37,105,142
5581,5582,25-08-2011,3,0,8,11,0,4,1,3,0.7,0.6667,0.79,0.0,39,112,151
5582,5583,25-08-2011,3,0,8,12,0,4,1,3,0.7,0.6667,0.79,0.0,9,32,41
5583,5584,25-08-2011,3,0,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,7,30,37
5584,5585,25-08-2011,3,0,8,14,0,4,1,2,0.72,0.6970000000000001,0.74,0.0,27,86,113
5585,5586,25-08-2011,3,0,8,15,0,4,1,2,0.74,0.6970000000000001,0.7,0.0,28,104,132
5586,5587,25-08-2011,3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0.0,16,105,121
5587,5588,25-08-2011,3,0,8,17,0,4,1,1,0.72,0.7121,0.84,0.0,28,284,312
5588,5589,25-08-2011,3,0,8,18,0,4,1,2,0.72,0.7121,0.84,0.1343,31,377,408
5589,5590,25-08-2011,3,0,8,19,0,4,1,2,0.66,0.6061,0.78,0.3284,31,241,272
5590,5591,25-08-2011,3,0,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,33,192,225
5591,5592,25-08-2011,3,0,8,21,0,4,1,1,0.64,0.5909,0.78,0.2836,29,158,187
5592,5593,25-08-2011,3,0,8,22,0,4,1,1,0.62,0.5758,0.83,0.0,21,126,147
5593,5594,25-08-2011,3,0,8,23,0,4,1,1,0.62,0.5758,0.83,0.0896,15,69,84
5594,5595,26-08-2011,3,0,8,0,0,5,1,1,0.62,0.5758,0.83,0.1343,9,42,51
5595,5596,26-08-2011,3,0,8,1,0,5,1,1,0.62,0.5758,0.83,0.0,10,13,23
5596,5597,26-08-2011,3,0,8,2,0,5,1,1,0.62,0.5606,0.88,0.1343,4,16,20
5597,5598,26-08-2011,3,0,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,3,8,11
5598,5599,26-08-2011,3,0,8,4,0,5,1,1,0.62,0.5606,0.88,0.0,2,6,8
5599,5600,26-08-2011,3,0,8,5,0,5,1,2,0.62,0.5606,0.88,0.0,3,23,26
5600,5601,26-08-2011,3,0,8,6,0,5,1,1,0.62,0.5606,0.88,0.0,5,100,105
5601,5602,26-08-2011,3,0,8,7,0,5,1,1,0.64,0.5758,0.83,0.0,3,263,266
5602,5603,26-08-2011,3,0,8,8,0,5,1,1,0.66,0.6061,0.83,0.1045,17,387,404
5603,5604,26-08-2011,3,0,8,9,0,5,1,1,0.7,0.6667,0.74,0.0,39,191,230
5604,5605,26-08-2011,3,0,8,10,0,5,1,1,0.74,0.6970000000000001,0.66,0.0896,34,89,123
5605,5606,26-08-2011,3,0,8,11,0,5,1,2,0.76,0.7121,0.62,0.0,63,151,214
5606,5607,26-08-2011,3,0,8,12,0,5,1,2,0.76,0.7273,0.66,0.1045,70,173,243
5607,5608,26-08-2011,3,0,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,72,165,237
5608,5609,26-08-2011,3,0,8,14,0,5,1,1,0.8,0.7727,0.59,0.0,55,164,219
5609,5610,26-08-2011,3,0,8,15,0,5,1,2,0.8,0.7727,0.59,0.19399999999999998,53,196,249
5610,5611,26-08-2011,3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,50,293,343
5611,5612,26-08-2011,3,0,8,17,0,5,1,1,0.74,0.7121,0.74,0.2537,56,433,489
5612,5613,26-08-2011,3,0,8,18,0,5,1,2,0.74,0.7121,0.74,0.1343,40,370,410
5613,5614,26-08-2011,3,0,8,19,0,5,1,1,0.72,0.6970000000000001,0.79,0.1045,55,235,290
5614,5615,26-08-2011,3,0,8,20,0,5,1,1,0.72,0.6970000000000001,0.79,0.0896,39,183,222
5615,5616,26-08-2011,3,0,8,21,0,5,1,1,0.72,0.6970000000000001,0.79,0.1642,38,152,190
5616,5617,26-08-2011,3,0,8,22,0,5,1,1,0.72,0.6970000000000001,0.79,0.1045,26,126,152
5617,5618,26-08-2011,3,0,8,23,0,5,1,1,0.7,0.6667,0.84,0.0896,22,114,136
5618,5619,27-08-2011,3,0,8,0,0,6,0,1,0.7,0.6667,0.84,0.1045,33,112,145
5619,5620,27-08-2011,3,0,8,1,0,6,0,1,0.7,0.6667,0.84,0.1642,13,51,64
5620,5621,27-08-2011,3,0,8,2,0,6,0,1,0.7,0.6667,0.84,0.19399999999999998,18,59,77
5621,5622,27-08-2011,3,0,8,3,0,6,0,2,0.7,0.6667,0.84,0.2239,8,22,30
5622,5623,27-08-2011,3,0,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,1,3,4
5623,5624,27-08-2011,3,0,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12
5624,5625,27-08-2011,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18
5625,5626,27-08-2011,3,0,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,2,26,28
5626,5627,27-08-2011,3,0,8,8,0,6,0,2,0.7,0.6667,0.84,0.2537,14,62,76
5627,5628,27-08-2011,3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,28,128,156
5628,5629,27-08-2011,3,0,8,10,0,6,0,2,0.7,0.6667,0.79,0.4627,51,154,205
5629,5630,27-08-2011,3,0,8,11,0,6,0,3,0.66,0.5909,0.89,0.4179,15,73,88
5630,5631,27-08-2011,3,0,8,12,0,6,0,3,0.66,0.6061,0.83,0.4925,11,65,76
5631,5632,27-08-2011,3,0,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,10,33,43
5632,5633,27-08-2011,3,0,8,14,0,6,0,3,0.64,0.5758,0.89,0.5522,4,19,23
5633,5634,27-08-2011,3,0,8,15,0,6,0,3,0.64,0.5758,0.89,0.5522,2,28,30
5634,5635,27-08-2011,3,0,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,10,14,24
5635,5636,27-08-2011,3,0,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358,2,14,16
5636,5637,28-08-2011,3,0,8,7,0,0,0,3,0.62,0.5758,0.83,0.3582,0,1,1
5637,5638,28-08-2011,3,0,8,8,0,0,0,3,0.62,0.5758,0.83,0.4179,2,6,8
5638,5639,28-08-2011,3,0,8,9,0,0,0,1,0.66,0.6212,0.74,0.4179,7,46,53
5639,5640,28-08-2011,3,0,8,10,0,0,0,1,0.7,0.6515,0.61,0.6119,27,115,142
5640,5641,28-08-2011,3,0,8,11,0,0,0,1,0.7,0.6515,0.58,0.3881,59,178,237
5641,5642,28-08-2011,3,0,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881,88,218,306
5642,5643,28-08-2011,3,0,8,13,0,0,0,1,0.76,0.6818,0.45,0.3582,129,302,431
5643,5644,28-08-2011,3,0,8,14,0,0,0,1,0.78,0.6970000000000001,0.43,0.4179,157,290,447
5644,5645,28-08-2011,3,0,8,15,0,0,0,1,0.78,0.6970000000000001,0.43,0.3582,155,314,469
5645,5646,28-08-2011,3,0,8,16,0,0,0,1,0.8,0.7121,0.36,0.3881,196,295,491
5646,5647,28-08-2011,3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398
5647,5648,28-08-2011,3,0,8,18,0,0,0,1,0.74,0.6667,0.42,0.2239,145,257,402
5648,5649,28-08-2011,3,0,8,19,0,0,0,1,0.72,0.6667,0.48,0.1045,140,247,387
5649,5650,28-08-2011,3,0,8,20,0,0,0,1,0.72,0.6515,0.45,0.1045,64,150,214
5650,5651,28-08-2011,3,0,8,21,0,0,0,1,0.66,0.6212,0.61,0.1343,60,126,186
5651,5652,28-08-2011,3,0,8,22,0,0,0,1,0.64,0.6061,0.69,0.1045,25,73,98
5652,5653,28-08-2011,3,0,8,23,0,0,0,1,0.62,0.5909,0.73,0.1045,16,48,64
5653,5654,29-08-2011,3,0,8,0,0,1,1,1,0.62,0.5909,0.73,0.1045,13,21,34
5654,5655,29-08-2011,3,0,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,5,15,20
5655,5656,29-08-2011,3,0,8,2,0,1,1,1,0.6,0.5909,0.69,0.19399999999999998,8,5,13
5656,5657,29-08-2011,3,0,8,3,0,1,1,1,0.6,0.5909,0.69,0.1045,1,5,6
5657,5658,29-08-2011,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,0,3,3
5658,5659,29-08-2011,3,0,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,0,17,17
5659,5660,29-08-2011,3,0,8,6,0,1,1,1,0.56,0.5303,0.73,0.1343,3,99,102
5660,5661,29-08-2011,3,0,8,7,0,1,1,1,0.6,0.6061,0.6,0.2239,11,273,284
5661,5662,29-08-2011,3,0,8,8,0,1,1,1,0.62,0.6212,0.57,0.2537,20,384,404
5662,5663,29-08-2011,3,0,8,9,0,1,1,1,0.62,0.6212,0.53,0.2537,22,166,188
5663,5664,29-08-2011,3,0,8,10,0,1,1,1,0.66,0.6212,0.47,0.2239,42,73,115
5664,5665,29-08-2011,3,0,8,11,0,1,1,1,0.66,0.6212,0.47,0.1642,38,100,138
5665,5666,29-08-2011,3,0,8,12,0,1,1,2,0.68,0.6364,0.44,0.1642,48,159,207
5666,5667,29-08-2011,3,0,8,13,0,1,1,2,0.7,0.6364,0.39,0.0,48,170,218
5667,5668,29-08-2011,3,0,8,14,0,1,1,1,0.7,0.6364,0.42,0.0,55,127,182
5668,5669,29-08-2011,3,0,8,15,0,1,1,1,0.7,0.6364,0.42,0.1642,56,164,220
5669,5670,29-08-2011,3,0,8,16,0,1,1,1,0.72,0.6515,0.42,0.1642,56,226,282
5670,5671,29-08-2011,3,0,8,17,0,1,1,2,0.7,0.6364,0.47,0.2239,67,524,591
5671,5672,29-08-2011,3,0,8,18,0,1,1,1,0.66,0.6212,0.47,0.2537,60,487,547
5672,5673,29-08-2011,3,0,8,19,0,1,1,1,0.66,0.6212,0.47,0.2537,50,317,367
5673,5674,29-08-2011,3,0,8,20,0,1,1,1,0.64,0.6212,0.53,0.1642,50,227,277
5674,5675,29-08-2011,3,0,8,21,0,1,1,1,0.64,0.6212,0.53,0.19399999999999998,34,168,202
5675,5676,29-08-2011,3,0,8,22,0,1,1,1,0.62,0.6212,0.57,0.1343,23,119,142
5676,5677,29-08-2011,3,0,8,23,0,1,1,1,0.6,0.6061,0.6,0.0896,19,56,75
5677,5678,30-08-2011,3,0,8,0,0,2,1,1,0.56,0.5303,0.73,0.1343,10,17,27
5678,5679,30-08-2011,3,0,8,1,0,2,1,1,0.56,0.5303,0.68,0.1045,6,7,13
5679,5680,30-08-2011,3,0,8,2,0,2,1,1,0.54,0.5152,0.73,0.1045,2,8,10
5680,5681,30-08-2011,3,0,8,3,0,2,1,1,0.54,0.5152,0.73,0.19399999999999998,2,2,4
5681,5682,30-08-2011,3,0,8,4,0,2,1,1,0.52,0.5,0.77,0.1642,0,6,6
5682,5683,30-08-2011,3,0,8,5,0,2,1,1,0.52,0.5,0.77,0.0896,1,27,28
5683,5684,30-08-2011,3,0,8,6,0,2,1,1,0.54,0.5152,0.73,0.1045,4,115,119
5684,5685,30-08-2011,3,0,8,7,0,2,1,1,0.56,0.5303,0.68,0.1343,19,338,357
5685,5686,30-08-2011,3,0,8,8,0,2,1,1,0.62,0.6212,0.57,0.1343,34,459,493
5686,5687,30-08-2011,3,0,8,9,0,2,1,1,0.66,0.6212,0.5,0.2239,38,180,218
5687,5688,30-08-2011,3,0,8,10,0,2,1,1,0.7,0.6364,0.39,0.2239,28,109,137
5688,5689,30-08-2011,3,0,8,11,0,2,1,1,0.72,0.6515,0.37,0.19399999999999998,60,115,175
5689,5690,30-08-2011,3,0,8,12,0,2,1,1,0.72,0.6515,0.37,0.0,65,172,237
5690,5691,30-08-2011,3,0,8,13,0,2,1,1,0.74,0.6515,0.35,0.1045,59,170,229
5691,5692,30-08-2011,3,0,8,14,0,2,1,1,0.74,0.6515,0.33,0.1642,58,151,209
5692,5693,30-08-2011,3,0,8,15,0,2,1,1,0.74,0.6515,0.35,0.2239,34,162,196
5693,5694,30-08-2011,3,0,8,16,0,2,1,1,0.74,0.6515,0.37,0.1642,42,295,337
5694,5695,30-08-2011,3,0,8,17,0,2,1,1,0.72,0.6515,0.42,0.19399999999999998,62,549,611
5695,5696,30-08-2011,3,0,8,18,0,2,1,1,0.7,0.6364,0.45,0.1642,60,516,576
5696,5697,30-08-2011,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.0896,68,397,465
5697,5698,30-08-2011,3,0,8,20,0,2,1,1,0.66,0.6212,0.5,0.0,39,259,298
5698,5699,30-08-2011,3,0,8,21,0,2,1,1,0.64,0.6061,0.65,0.0896,43,180,223
5699,5700,30-08-2011,3,0,8,22,0,2,1,1,0.62,0.6061,0.61,0.0,22,121,143
5700,5701,30-08-2011,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.0,19,74,93
5701,5702,31-08-2011,3,0,8,0,0,3,1,1,0.6,0.5909,0.69,0.0,8,24,32
5702,5703,31-08-2011,3,0,8,1,0,3,1,1,0.6,0.5909,0.69,0.0,2,13,15
5703,5704,31-08-2011,3,0,8,2,0,3,1,1,0.56,0.5303,0.73,0.0,1,5,6
5704,5705,31-08-2011,3,0,8,3,0,3,1,1,0.56,0.5303,0.78,0.0,2,4,6
5705,5706,31-08-2011,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.0,0,5,5
5706,5707,31-08-2011,3,0,8,5,0,3,1,1,0.54,0.5152,0.83,0.0896,2,25,27
5707,5708,31-08-2011,3,0,8,6,0,3,1,1,0.54,0.5152,0.77,0.0,4,107,111
5708,5709,31-08-2011,3,0,8,7,0,3,1,1,0.6,0.5758,0.78,0.0,12,316,328
5709,5710,31-08-2011,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.0,27,440,467
5710,5711,31-08-2011,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.0896,27,217,244
5711,5712,31-08-2011,3,0,8,10,0,3,1,1,0.7,0.6364,0.45,0.1045,33,105,138
5712,5713,31-08-2011,3,0,8,11,0,3,1,1,0.72,0.6515,0.42,0.1343,28,143,171
5713,5714,31-08-2011,3,0,8,12,0,3,1,1,0.74,0.6667,0.43,0.1343,68,192,260
5714,5715,31-08-2011,3,0,8,13,0,3,1,1,0.74,0.6515,0.37,0.1045,39,182,221
5715,5716,31-08-2011,3,0,8,14,0,3,1,1,0.74,0.6515,0.4,0.1343,48,148,196
5716,5717,31-08-2011,3,0,8,15,0,3,1,1,0.74,0.6515,0.4,0.1343,34,138,172
5717,5718,31-08-2011,3,0,8,16,0,3,1,1,0.74,0.6667,0.42,0.1343,46,263,309
5718,5719,31-08-2011,3,0,8,17,0,3,1,1,0.72,0.6515,0.45,0.1343,83,525,608
5719,5720,31-08-2011,3,0,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,70,495,565
5720,5721,31-08-2011,3,0,8,19,0,3,1,1,0.84,0.7727,0.47,0.2537,53,393,446
5721,5722,31-08-2011,3,0,8,20,0,3,1,1,0.66,0.6212,0.57,0.1343,30,259,289
5722,5723,31-08-2011,3,0,8,21,0,3,1,1,0.66,0.6212,0.61,0.0896,27,174,201
5723,5724,31-08-2011,3,0,8,22,0,3,1,1,0.64,0.6061,0.69,0.0,20,137,157
5724,5725,31-08-2011,3,0,8,23,0,3,1,1,0.6,0.5758,0.78,0.1045,24,60,84
5725,5726,01-09-2011,3,0,9,0,0,4,1,1,0.6,0.5758,0.78,0.1045,18,33,51
5726,5727,01-09-2011,3,0,9,1,0,4,1,1,0.6,0.5909,0.73,0.0896,7,14,21
5727,5728,01-09-2011,3,0,9,2,0,4,1,1,0.58,0.5455,0.78,0.0896,14,11,25
5728,5729,01-09-2011,3,0,9,3,0,4,1,1,0.58,0.5455,0.78,0.0896,7,7,14
5729,5730,01-09-2011,3,0,9,4,0,4,1,1,0.56,0.5303,0.83,0.0896,0,7,7
5730,5731,01-09-2011,3,0,9,5,0,4,1,1,0.56,0.5303,0.73,0.0896,1,22,23
5731,5732,01-09-2011,3,0,9,6,0,4,1,1,0.6,0.5758,0.78,0.0,2,103,105
5732,5733,01-09-2011,3,0,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,7,335,342
5733,5734,01-09-2011,3,0,9,8,0,4,1,1,0.62,0.5909,0.73,0.1343,31,467,498
5734,5735,01-09-2011,3,0,9,9,0,4,1,1,0.64,0.6061,0.69,0.1045,29,178,207
5735,5736,01-09-2011,3,0,9,10,0,4,1,1,0.68,0.6364,0.61,0.1343,46,92,138
5736,5737,01-09-2011,3,0,9,11,0,4,1,1,0.72,0.6667,0.51,0.1343,51,141,192
5737,5738,01-09-2011,3,0,9,12,0,4,1,2,0.72,0.6667,0.51,0.1343,64,165,229
5738,5739,01-09-2011,3,0,9,13,0,4,1,2,0.72,0.6667,0.48,0.0896,50,169,219
5739,5740,01-09-2011,3,0,9,14,0,4,1,3,0.72,0.6667,0.54,0.2537,54,144,198
5740,5741,01-09-2011,3,0,9,15,0,4,1,1,0.72,0.6667,0.51,0.1343,39,135,174
5741,5742,01-09-2011,3,0,9,16,0,4,1,1,0.74,0.6667,0.51,0.19399999999999998,55,253,308
5742,5743,01-09-2011,3,0,9,17,0,4,1,1,0.72,0.6667,0.54,0.2537,61,567,628
5743,5744,01-09-2011,3,0,9,18,0,4,1,1,0.72,0.6667,0.54,0.2239,69,462,531
5744,5745,01-09-2011,3,0,9,19,0,4,1,1,0.7,0.6515,0.58,0.1642,79,364,443
5745,5746,01-09-2011,3,0,9,20,0,4,1,1,0.66,0.6212,0.61,0.2239,33,247,280
5746,5747,01-09-2011,3,0,9,21,0,4,1,2,0.66,0.6212,0.57,0.19399999999999998,17,160,177
5747,5748,01-09-2011,3,0,9,22,0,4,1,2,0.66,0.6212,0.57,0.2239,34,145,179
5748,5749,01-09-2011,3,0,9,23,0,4,1,1,0.64,0.6061,0.65,0.2537,15,111,126
5749,5750,02-09-2011,3,0,9,0,0,5,1,1,0.64,0.6061,0.65,0.19399999999999998,6,58,64
5750,5751,02-09-2011,3,0,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,4,28,32
5751,5752,02-09-2011,3,0,9,2,0,5,1,3,0.62,0.5909,0.73,0.1045,9,11,20
5752,5753,02-09-2011,3,0,9,3,0,5,1,2,0.6,0.5606,0.83,0.1642,4,4,8
5753,5754,02-09-2011,3,0,9,4,0,5,1,1,0.6,0.5606,0.83,0.0896,2,2,4
5754,5755,02-09-2011,3,0,9,5,0,5,1,2,0.6,0.5606,0.83,0.1343,0,20,20
5755,5756,02-09-2011,3,0,9,6,0,5,1,1,0.6,0.5606,0.83,0.1343,3,73,76
5756,5757,02-09-2011,3,0,9,7,0,5,1,1,0.6,0.5606,0.83,0.1045,6,253,259
5757,5758,02-09-2011,3,0,9,8,0,5,1,1,0.62,0.5909,0.78,0.19399999999999998,22,434,456
5758,5759,02-09-2011,3,0,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,30,190,220
5759,5760,02-09-2011,3,0,9,10,0,5,1,2,0.64,0.6061,0.76,0.1642,34,106,140
5760,5761,02-09-2011,3,0,9,11,0,5,1,2,0.66,0.6212,0.74,0.1045,51,141,192
5761,5762,02-09-2011,3,0,9,12,0,5,1,2,0.66,0.6212,0.69,0.2239,82,178,260
5762,5763,02-09-2011,3,0,9,13,0,5,1,2,0.68,0.6364,0.65,0.1343,72,207,279
5763,5764,02-09-2011,3,0,9,14,0,5,1,2,0.7,0.6515,0.61,0.1045,75,208,283
5764,5765,02-09-2011,3,0,9,15,0,5,1,2,0.7,0.6515,0.61,0.2537,69,277,346
5765,5766,02-09-2011,3,0,9,16,0,5,1,2,0.7,0.6515,0.61,0.1343,82,299,381
5766,5767,02-09-2011,3,0,9,17,0,5,1,2,0.68,0.6364,0.65,0.1642,78,377,455
5767,5768,02-09-2011,3,0,9,18,0,5,1,2,0.68,0.6364,0.65,0.19399999999999998,50,305,355
5768,5769,02-09-2011,3,0,9,19,0,5,1,1,0.66,0.6212,0.69,0.1343,67,220,287
5769,5770,02-09-2011,3,0,9,20,0,5,1,1,0.64,0.6061,0.73,0.0,38,158,196
5770,5771,02-09-2011,3,0,9,21,0,5,1,2,0.64,0.6061,0.73,0.0896,28,121,149
5771,5772,02-09-2011,3,0,9,22,0,5,1,2,0.64,0.6061,0.73,0.1642,33,114,147
5772,5773,02-09-2011,3,0,9,23,0,5,1,2,0.64,0.6061,0.73,0.1642,30,68,98
5773,5774,03-09-2011,3,0,9,0,0,6,0,2,0.64,0.6061,0.73,0.1045,22,65,87
5774,5775,03-09-2011,3,0,9,1,0,6,0,2,0.64,0.6061,0.69,0.2537,17,57,74
5775,5776,03-09-2011,3,0,9,2,0,6,0,2,0.64,0.6061,0.69,0.2239,15,26,41
5776,5777,03-09-2011,3,0,9,3,0,6,0,1,0.62,0.5909,0.73,0.1642,17,18,35
5777,5778,03-09-2011,3,0,9,4,0,6,0,1,0.62,0.5909,0.73,0.1642,3,4,7
5778,5779,03-09-2011,3,0,9,5,0,6,0,1,0.62,0.6061,0.69,0.19399999999999998,3,9,12
