,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
8272,None,288.55,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 08:00:00,6067
8273,None,289.48,0.0,0.0,12,Clouds,few clouds,2013-08-08 09:00:00,5284
8274,None,290.63,0.0,0.0,12,Clouds,few clouds,2013-08-08 10:00:00,4815
8275,None,292.28,0.0,0.0,12,Clouds,few clouds,2013-08-08 11:00:00,5154
8276,None,293.46,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 12:00:00,5242
8277,None,294.37,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 13:00:00,5296
8278,None,295.35,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 14:00:00,5815
8279,None,296.44,0.0,0.0,20,Clouds,few clouds,2013-08-08 15:00:00,5976
8280,None,296.27,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 16:00:00,6593
8281,None,296.71,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 17:00:00,6060
8282,None,296.66,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 18:00:00,4815
8283,None,295.95,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 19:00:00,3677
8284,None,295.06,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 20:00:00,3303
8285,None,291.61,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 21:00:00,3042
8286,None,289.52,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 22:00:00,2238
8287,None,287.15,0.0,0.0,0,Clear,Sky is Clear,2013-08-09 01:00:00,533
8288,None,286.25,0.0,0.0,0,Clear,Sky is Clear,2013-08-09 02:00:00,370
8289,None,286.11,0.0,0.0,0,Mist,mist,2013-08-09 03:00:00,396
8290,None,285.8,0.0,0.0,1,Clear,sky is clear,2013-08-09 04:00:00,821
8291,None,285.87,0.0,0.0,1,Clear,sky is clear,2013-08-09 05:00:00,2827
8292,None,285.63,0.0,0.0,1,Clear,sky is clear,2013-08-09 06:00:00,5629
8293,None,287.66,0.0,0.0,90,Clouds,overcast clouds,2013-08-09 07:00:00,6474
8294,None,290.47,0.0,0.0,75,Clouds,broken clouds,2013-08-09 09:00:00,5026
8295,None,292.87,0.0,0.0,40,Clouds,scattered clouds,2013-08-09 10:00:00,4914
8296,None,294.19,0.0,0.0,1,Clear,sky is clear,2013-08-09 11:00:00,5401
8297,None,294.51,0.0,0.0,1,Clear,sky is clear,2013-08-09 12:00:00,5600
8298,None,295.51,0.0,0.0,1,Clear,sky is clear,2013-08-09 13:00:00,5542
8299,None,296.19,0.0,0.0,40,Clouds,scattered clouds,2013-08-09 14:00:00,5909
8300,None,296.51,0.0,0.0,40,Clouds,scattered clouds,2013-08-09 15:00:00,5999
8301,None,296.19,0.0,0.0,75,Clouds,broken clouds,2013-08-09 16:00:00,6199
8302,None,296.15,0.0,0.0,40,Clouds,scattered clouds,2013-08-09 17:00:00,5763
8303,None,295.51,0.0,0.0,40,Clouds,scattered clouds,2013-08-09 18:00:00,5295
8304,None,294.83,0.0,0.0,40,Clouds,scattered clouds,2013-08-09 19:00:00,3756
8305,None,293.15,0.0,0.0,75,Clouds,broken clouds,2013-08-09 20:00:00,3148
8306,None,292.35,0.0,0.0,75,Clouds,broken clouds,2013-08-09 21:00:00,3263
8307,None,291.34,0.0,0.0,90,Clouds,overcast clouds,2013-08-09 22:00:00,2933
8308,None,290.1,0.0,0.0,40,Clouds,scattered clouds,2013-08-09 23:00:00,2172
8309,None,289.57,0.0,0.0,1,Clear,sky is clear,2013-08-10 00:00:00,1215
8310,None,289.8,0.0,0.0,1,Clear,sky is clear,2013-08-10 01:00:00,835
8311,None,289.36,0.0,0.0,20,Clouds,few clouds,2013-08-10 03:00:00,463
8312,None,288.28,0.0,0.0,20,Clouds,few clouds,2013-08-10 04:00:00,469
8313,None,287.87,0.25,0.0,56,Rain,light rain,2013-08-10 05:00:00,942
8314,None,287.04,0.0,0.0,56,Mist,mist,2013-08-10 07:00:00,2096
8315,None,288.17,0.0,0.0,56,Mist,mist,2013-08-10 08:00:00,2792
8316,None,290.06,0.0,0.0,20,Clouds,few clouds,2013-08-10 09:00:00,3516
8317,None,292.48,0.0,0.0,20,Clouds,few clouds,2013-08-10 10:00:00,3839
8318,None,293.61,0.0,0.0,20,Clouds,few clouds,2013-08-10 11:00:00,4447
8319,None,294.59,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 12:00:00,4461
8320,None,295.07,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 13:00:00,4411
8321,None,295.89,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 14:00:00,4721
8322,None,296.18,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 15:00:00,4634
8323,None,296.04,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 16:00:00,4605
8324,None,295.87,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 17:00:00,4462
8325,None,294.96,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 18:00:00,4313
8326,None,294.3,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 19:00:00,3572
8327,None,293.77,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 20:00:00,3333
8328,None,292.31,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 21:00:00,3460
8329,None,291.75,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 22:00:00,3183
8330,None,291.16,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 23:00:00,2209
8331,None,290.79,0.0,0.0,8,Clear,sky is clear,2013-08-11 00:00:00,1392
8332,None,290.11,0.0,0.0,8,Clear,sky is clear,2013-08-11 01:00:00,905
8333,None,289.36,0.0,0.0,8,Clear,sky is clear,2013-08-11 02:00:00,620
8334,None,289.19,0.0,0.0,0,Clear,Sky is Clear,2013-08-11 03:00:00,441
8335,None,288.66,0.0,0.0,0,Clear,Sky is Clear,2013-08-11 04:00:00,315
8336,None,287.57,0.0,0.0,0,Clear,Sky is Clear,2013-08-11 05:00:00,544
8337,None,286.34,0.0,0.0,0,Clear,Sky is Clear,2013-08-11 06:00:00,830
8338,None,288.09,0.0,0.0,0,Clear,Sky is Clear,2013-08-11 08:00:00,1611
8339,None,290.21,0.0,0.0,0,Clear,Sky is Clear,2013-08-11 09:00:00,2493
8340,None,292.02,0.0,0.0,0,Clear,Sky is Clear,2013-08-11 10:00:00,3335
8341,None,293.33,0.0,0.0,0,Clear,Sky is Clear,2013-08-11 11:00:00,3692
8342,None,294.2,0.0,0.0,8,Clear,sky is clear,2013-08-11 12:00:00,4084
8343,None,294.89,0.0,0.0,8,Clear,sky is clear,2013-08-11 13:00:00,4330
8344,None,295.35,0.0,0.0,8,Clear,sky is clear,2013-08-11 14:00:00,4428
8345,None,295.53,0.0,0.0,12,Clouds,few clouds,2013-08-11 15:00:00,4591
8346,None,295.88,0.0,0.0,12,Clouds,few clouds,2013-08-11 16:00:00,4342
8347,None,296.44,0.0,0.0,75,Clouds,broken clouds,2013-08-11 17:00:00,4301
8348,None,295.89,0.0,0.0,12,Clouds,few clouds,2013-08-11 18:00:00,4040
8349,None,295.26,0.0,0.0,12,Clouds,few clouds,2013-08-11 19:00:00,3689
8350,None,294.03,0.0,0.0,12,Clouds,few clouds,2013-08-11 20:00:00,3094
8351,None,291.85,0.0,0.0,44,Clouds,scattered clouds,2013-08-11 21:00:00,2641
8352,None,290.32,0.0,0.0,44,Clouds,scattered clouds,2013-08-11 22:00:00,1896
8353,None,289.47,0.0,0.0,44,Clouds,scattered clouds,2013-08-11 23:00:00,1235
8354,None,290.04,0.0,0.0,80,Clouds,broken clouds,2013-08-12 00:00:00,640
8355,None,290.04,0.0,0.0,80,Clouds,broken clouds,2013-08-12 01:00:00,394
8356,None,290.34,0.0,0.0,80,Clouds,broken clouds,2013-08-12 02:00:00,296
8357,None,290.71,0.0,0.0,80,Clouds,broken clouds,2013-08-12 03:00:00,372
8358,None,290.55,0.51,0.0,92,Rain,light rain,2013-08-12 04:00:00,851
8359,None,290.55,0.0,0.0,92,Rain,moderate rain,2013-08-12 05:00:00,2902
8360,None,290.47,0.25,0.0,92,Rain,light rain,2013-08-12 06:00:00,5939
8361,None,290.57,0.0,0.0,92,Rain,moderate rain,2013-08-12 07:00:00,6583
8362,None,290.96,0.0,0.0,92,Rain,moderate rain,2013-08-12 08:00:00,5988
8363,None,291.45,0.0,0.0,68,Clouds,broken clouds,2013-08-12 09:00:00,5083
8364,None,292.36,0.0,0.0,68,Clouds,broken clouds,2013-08-12 10:00:00,4667
8365,None,294.23,0.0,0.0,75,Clouds,broken clouds,2013-08-12 11:00:00,4837
8366,None,294.81,0.0,0.0,56,Clouds,broken clouds,2013-08-12 12:00:00,5117
8367,None,296.58,0.0,0.0,56,Clouds,broken clouds,2013-08-12 13:00:00,5153
8368,None,297.62,0.0,0.0,56,Clouds,broken clouds,2013-08-12 14:00:00,5555
8369,None,298.14,0.0,0.0,0,Clear,Sky is Clear,2013-08-12 15:00:00,5799
8370,None,298.44,0.0,0.0,0,Clear,Sky is Clear,2013-08-12 16:00:00,6412
8371,None,299.05,0.0,0.0,0,Clear,Sky is Clear,2013-08-12 17:00:00,6234
8372,None,298.65,0.0,0.0,0,Clear,Sky is Clear,2013-08-12 18:00:00,4832
8373,None,298.13,0.0,0.0,0,Clear,Sky is Clear,2013-08-12 19:00:00,3357
8374,None,296.68,0.0,0.0,0,Clear,Sky is Clear,2013-08-12 20:00:00,2805
8375,None,293.97,0.0,0.0,68,Clouds,broken clouds,2013-08-12 21:00:00,2407
8376,None,292.88,0.0,0.0,68,Clouds,broken clouds,2013-08-12 22:00:00,1711
8377,None,291.65,0.0,0.0,68,Clouds,broken clouds,2013-08-12 23:00:00,1098
8378,None,291.72,0.0,0.0,36,Clouds,scattered clouds,2013-08-13 00:00:00,618
8379,None,291.37,0.0,0.0,36,Clouds,scattered clouds,2013-08-13 01:00:00,392
8380,None,291.03,0.0,0.0,36,Clouds,scattered clouds,2013-08-13 02:00:00,311
8381,None,290.71,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 03:00:00,391
8382,None,289.9,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 04:00:00,868
8383,None,289.07,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 05:00:00,2928
8384,None,288.69,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 06:00:00,6123
8385,None,288.47,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 07:00:00,6480
8386,None,289.31,0.25,0.0,0,Rain,light rain,2013-08-13 08:00:00,6147
8387,None,291.57,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 09:00:00,5228
8388,None,293.83,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 10:00:00,4880
8389,None,295.22,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 11:00:00,5256
8390,None,296.34,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 12:00:00,5171
8391,None,297.32,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 13:00:00,5553
8392,None,298.15,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 14:00:00,5819
8393,None,298.59,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 15:00:00,6176
8394,None,298.75,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 16:00:00,6720
8395,None,299.29,0.0,0.0,0,Clear,Sky is Clear,2013-08-13 17:00:00,6395
8396,None,298.13,0.0,0.0,88,Clouds,overcast clouds,2013-08-13 18:00:00,4921
8397,None,296.46,0.0,0.0,88,Clouds,overcast clouds,2013-08-13 19:00:00,3508
8398,None,295.3,0.0,0.0,40,Clouds,scattered clouds,2013-08-13 20:00:00,3275
8399,None,292.92,0.0,0.0,76,Clouds,broken clouds,2013-08-13 21:00:00,2825
8400,None,291.43,0.0,0.0,76,Clouds,broken clouds,2013-08-13 22:00:00,1930
8401,None,290.57,0.0,0.0,76,Clouds,broken clouds,2013-08-13 23:00:00,1236
8402,None,290.15,0.0,0.0,1,Clear,sky is clear,2013-08-14 00:00:00,627
8403,None,288.8,0.0,0.0,32,Clouds,scattered clouds,2013-08-14 01:00:00,418
8404,None,288.59,0.0,0.0,32,Clouds,scattered clouds,2013-08-14 02:00:00,271
8405,None,286.24,0.0,0.0,8,Clear,sky is clear,2013-08-14 03:00:00,360
8406,None,285.85,0.0,0.0,8,Clear,sky is clear,2013-08-14 05:00:00,3022
8407,None,285.11,0.0,0.0,0,Mist,mist,2013-08-14 06:00:00,6082
8408,None,284.94,0.0,0.0,0,Mist,mist,2013-08-14 07:00:00,6271
8409,None,286.14,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 08:00:00,6032
8410,None,288.7,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 09:00:00,5521
8411,None,295.37,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 13:00:00,5585
8412,None,295.95,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 15:00:00,6018
8413,None,296.03,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 16:00:00,6599
8414,None,296.48,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 17:00:00,6136
8415,None,296.0,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 18:00:00,4863
8416,None,295.49,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 19:00:00,3534
8417,None,293.87,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 20:00:00,3190
8418,None,290.33,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 21:00:00,2970
8419,None,287.82,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 22:00:00,2014
8420,None,286.76,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 23:00:00,1283
8421,None,286.12,0.0,0.0,0,Clear,Sky is Clear,2013-08-15 00:00:00,672
8422,None,285.26,0.0,0.0,0,Clear,Sky is Clear,2013-08-15 01:00:00,441
8423,None,285.38,0.0,0.0,0,Clear,Sky is Clear,2013-08-15 02:00:00,334
8424,None,285.42,0.0,0.0,0,Clear,Sky is Clear,2013-08-15 03:00:00,391
8425,None,285.04,0.0,0.0,0,Clear,Sky is Clear,2013-08-15 04:00:00,867
8426,None,284.98,0.0,0.0,0,Clear,Sky is Clear,2013-08-15 05:00:00,2978
8427,None,284.24,0.0,0.0,36,Clouds,scattered clouds,2013-08-15 06:00:00,5893
8428,None,291.48,0.0,0.0,0,Clear,Sky is Clear,2013-08-15 09:00:00,5562
8429,None,293.64,0.0,0.0,40,Clouds,scattered clouds,2013-08-15 10:00:00,4983
8430,None,295.47,0.0,0.0,40,Clouds,scattered clouds,2013-08-15 11:00:00,5228
8431,None,296.19,0.0,0.0,40,Clouds,scattered clouds,2013-08-15 12:00:00,5532
8432,None,296.83,0.0,0.0,40,Clouds,scattered clouds,2013-08-15 13:00:00,5506
8433,None,297.15,0.0,0.0,1,Clear,sky is clear,2013-08-15 17:00:00,6630
8434,None,296.83,0.0,0.0,1,Clear,sky is clear,2013-08-15 18:00:00,5319
8435,None,294.79,0.0,0.0,1,Clear,sky is clear,2013-08-15 19:00:00,3631
8436,None,287.84,0.0,0.0,1,Clear,sky is clear,2013-08-15 22:00:00,2243
8437,None,285.8,0.0,0.0,1,Clear,sky is clear,2013-08-16 01:00:00,483
8438,None,284.34,0.0,0.0,1,Clear,sky is clear,2013-08-16 02:00:00,396
8439,None,284.1,0.0,0.0,1,Clear,sky is clear,2013-08-16 03:00:00,381
8440,None,285.75,0.0,0.0,1,Clear,sky is clear,2013-08-16 07:00:00,6585
8441,None,289.11,0.0,0.0,40,Clouds,scattered clouds,2013-08-16 08:00:00,5615
8442,None,291.47,0.0,0.0,1,Clear,sky is clear,2013-08-16 09:00:00,5190
8443,None,293.9,0.0,0.0,75,Clouds,broken clouds,2013-08-16 10:00:00,4944
8444,None,295.15,0.0,0.0,40,Clouds,scattered clouds,2013-08-16 11:00:00,5384
8445,None,296.64,0.0,0.0,40,Clouds,scattered clouds,2013-08-16 12:00:00,5754
8446,None,297.41,0.0,0.0,40,Clouds,scattered clouds,2013-08-16 13:00:00,5827
8447,None,297.92,0.0,0.0,40,Clouds,scattered clouds,2013-08-16 14:00:00,5854
8448,None,297.47,0.0,0.0,1,Clear,sky is clear,2013-08-16 15:00:00,5896
8449,None,297.79,0.0,0.0,1,Clear,sky is clear,2013-08-16 16:00:00,6197
8450,None,298.51,0.0,0.0,1,Clear,sky is clear,2013-08-16 17:00:00,5608
8451,None,297.51,0.0,0.0,1,Clear,sky is clear,2013-08-16 18:00:00,4995
8452,None,296.15,0.0,0.0,1,Clear,sky is clear,2013-08-16 19:00:00,3618
8453,None,293.47,0.0,0.0,1,Clear,sky is clear,2013-08-16 20:00:00,3238
8454,None,292.07,0.0,0.0,75,Clouds,broken clouds,2013-08-16 21:00:00,3349
8455,None,290.55,0.0,0.0,90,Clouds,overcast clouds,2013-08-16 22:00:00,2802
8456,None,289.55,0.0,0.0,90,Clouds,overcast clouds,2013-08-16 23:00:00,1887
8457,None,290.77,0.0,0.0,90,Clouds,overcast clouds,2013-08-17 00:00:00,1237
8458,None,288.79,0.0,0.0,90,Clouds,overcast clouds,2013-08-17 01:00:00,917
8459,None,289.3,0.0,0.0,90,Clouds,overcast clouds,2013-08-17 02:00:00,553
8460,None,289.03,0.0,0.0,75,Clouds,broken clouds,2013-08-17 03:00:00,397
8461,None,287.32,0.0,0.0,1,Clear,sky is clear,2013-08-17 04:00:00,457
8462,None,288.14,0.0,0.0,1,Clear,sky is clear,2013-08-17 05:00:00,881
8463,None,286.08,0.0,0.0,1,Clear,sky is clear,2013-08-17 06:00:00,1526
8464,None,287.38,0.0,0.0,1,Clear,sky is clear,2013-08-17 07:00:00,2064
8465,None,290.11,0.0,0.0,1,Clear,sky is clear,2013-08-17 08:00:00,2941
8466,None,293.15,0.0,0.0,1,Clear,sky is clear,2013-08-17 09:00:00,3677
8467,None,295.51,0.0,0.0,1,Clear,sky is clear,2013-08-17 10:00:00,4018
8468,None,296.83,0.0,0.0,40,Clouds,scattered clouds,2013-08-17 11:00:00,4506
8469,None,297.87,0.0,0.0,40,Clouds,scattered clouds,2013-08-17 12:00:00,4615
8470,None,297.56,0.0,0.0,40,Clouds,scattered clouds,2013-08-17 13:00:00,4680
8471,None,298.15,0.0,0.0,40,Clouds,scattered clouds,2013-08-17 14:00:00,4721
8472,None,298.47,0.0,0.0,1,Clear,sky is clear,2013-08-17 15:00:00,4728
8473,None,298.87,0.0,0.0,40,Clouds,scattered clouds,2013-08-17 16:00:00,4575
8474,None,297.87,0.0,0.0,1,Clear,sky is clear,2013-08-17 17:00:00,4459
8475,None,297.51,0.0,0.0,40,Clouds,scattered clouds,2013-08-17 18:00:00,3934
8476,None,296.15,0.0,0.0,1,Clear,sky is clear,2013-08-17 19:00:00,3332
8477,None,293.51,0.0,0.0,1,Clear,sky is clear,2013-08-17 20:00:00,3114
8478,None,290.37,0.0,0.0,1,Clear,sky is clear,2013-08-17 21:00:00,3192
8479,None,289.12,0.0,0.0,1,Clear,sky is clear,2013-08-17 22:00:00,2696
8480,None,288.35,0.0,0.0,1,Clear,sky is clear,2013-08-17 23:00:00,2251
8481,None,287.1,0.0,0.0,1,Clear,sky is clear,2013-08-18 00:00:00,1407
8482,None,286.61,0.0,0.0,1,Clear,sky is clear,2013-08-18 01:00:00,1036
8483,None,286.46,0.0,0.0,0,Mist,mist,2013-08-18 03:00:00,420
8484,None,286.6,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 04:00:00,301
8485,None,286.73,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 05:00:00,587
8486,None,286.74,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 06:00:00,951
8487,None,286.73,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 07:00:00,1179
8488,None,288.97,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 08:00:00,1895
8489,None,291.5,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 09:00:00,2805
8490,None,294.23,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 10:00:00,3568
8491,None,296.23,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 11:00:00,4273
8492,None,297.99,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 12:00:00,4581
8493,None,298.53,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 13:00:00,4519
8494,None,299.29,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 14:00:00,4378
8495,None,299.82,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 15:00:00,4601
8496,None,299.65,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 16:00:00,4489
8497,None,300.24,0.0,0.0,40,Clouds,scattered clouds,2013-08-18 17:00:00,4423
8498,None,299.38,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 18:00:00,4007
8499,None,298.67,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 19:00:00,3545
8500,None,297.11,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 20:00:00,3282
8501,None,294.46,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 21:00:00,2851
8502,None,292.5,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 22:00:00,1949
8503,None,292.03,0.0,0.0,0,Clear,Sky is Clear,2013-08-18 23:00:00,1190
8504,None,291.58,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 00:00:00,660
8505,None,290.91,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 01:00:00,382
8506,None,290.45,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 02:00:00,307
8507,None,290.02,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 03:00:00,358
8508,None,290.04,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 04:00:00,859
8509,None,288.73,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 05:00:00,2851
8510,None,288.04,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 06:00:00,5770
8511,None,288.8,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 07:00:00,6655
8512,None,289.62,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 08:00:00,5979
8513,None,291.9,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 09:00:00,5039
8514,None,294.38,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 10:00:00,4652
8515,None,297.16,0.0,0.0,5,Clear,sky is clear,2013-08-19 11:00:00,5077
8516,None,298.69,0.0,0.0,20,Clouds,few clouds,2013-08-19 12:00:00,5284
8517,None,299.08,0.0,0.0,20,Clouds,few clouds,2013-08-19 13:00:00,5151
8518,None,299.83,0.0,0.0,20,Clouds,few clouds,2013-08-19 14:00:00,5419
8519,None,300.25,0.0,0.0,44,Clouds,scattered clouds,2013-08-19 15:00:00,5708
8520,None,300.12,0.0,0.0,44,Clouds,scattered clouds,2013-08-19 16:00:00,6116
8521,None,300.11,0.0,0.0,44,Clouds,scattered clouds,2013-08-19 17:00:00,5796
8522,None,299.56,0.0,0.0,44,Clouds,scattered clouds,2013-08-19 18:00:00,4564
8523,None,298.86,0.0,0.0,44,Clouds,scattered clouds,2013-08-19 19:00:00,3371
8524,None,297.09,0.0,0.0,44,Clouds,scattered clouds,2013-08-19 20:00:00,2939
8525,None,295.27,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 21:00:00,2407
8526,None,294.46,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 22:00:00,1730
8527,None,294.0,0.0,0.0,0,Clear,Sky is Clear,2013-08-19 23:00:00,1183
8528,None,293.99,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 00:00:00,659
8529,None,293.46,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 01:00:00,444
8530,None,293.71,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 02:00:00,294
8531,None,293.25,0.0,0.0,36,Clouds,scattered clouds,2013-08-20 03:00:00,366
8532,None,293.25,0.0,0.0,36,Clouds,scattered clouds,2013-08-20 04:00:00,777
8533,None,292.74,0.0,0.0,36,Clouds,scattered clouds,2013-08-20 05:00:00,3024
8534,None,292.34,0.0,0.0,80,Clouds,broken clouds,2013-08-20 06:00:00,5895
8535,None,292.41,0.0,0.0,80,Clouds,broken clouds,2013-08-20 07:00:00,6865
8536,None,292.18,0.0,0.0,80,Clouds,broken clouds,2013-08-20 08:00:00,6168
8537,None,293.41,0.0,0.0,92,Clouds,overcast clouds,2013-08-20 09:00:00,5438
8538,None,294.81,0.0,0.0,92,Clouds,overcast clouds,2013-08-20 10:00:00,4670
8539,None,295.89,0.0,0.0,75,Clouds,broken clouds,2013-08-20 11:00:00,5151
8540,None,297.9,0.0,0.0,24,Clouds,few clouds,2013-08-20 12:00:00,5158
8541,None,299.96,0.0,0.0,24,Clouds,few clouds,2013-08-20 13:00:00,5295
8542,None,301.41,0.0,0.0,24,Clouds,few clouds,2013-08-20 14:00:00,5502
8543,None,302.28,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 15:00:00,6005
8544,None,302.99,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 16:00:00,6523
8545,None,302.29,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 17:00:00,6230
8546,None,301.77,0.0,0.0,44,Clouds,scattered clouds,2013-08-20 18:00:00,4691
8547,None,300.73,0.0,0.0,44,Clouds,scattered clouds,2013-08-20 19:00:00,3592
8548,None,299.5,0.0,0.0,44,Clouds,scattered clouds,2013-08-20 20:00:00,3190
8549,None,298.06,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 21:00:00,2824
8550,None,298.26,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 22:00:00,1854
8551,None,297.74,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 23:00:00,1167
8552,None,296.82,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 00:00:00,683
8553,None,296.16,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 01:00:00,399
8554,None,295.76,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 02:00:00,330
8555,None,295.37,0.0,0.0,8,Clear,sky is clear,2013-08-21 03:00:00,356
8556,None,295.51,0.0,0.0,8,Clear,sky is clear,2013-08-21 04:00:00,850
8557,None,294.85,0.0,0.0,8,Clear,sky is clear,2013-08-21 05:00:00,3069
8558,None,294.37,0.0,0.0,44,Clouds,scattered clouds,2013-08-21 06:00:00,6159
8559,None,294.2,0.0,0.0,44,Clouds,scattered clouds,2013-08-21 07:00:00,6714
8560,None,294.99,0.0,0.0,44,Clouds,scattered clouds,2013-08-21 08:00:00,6262
8561,None,296.34,0.0,0.0,68,Clouds,broken clouds,2013-08-21 09:00:00,5371
8562,None,297.93,0.0,0.0,68,Clouds,broken clouds,2013-08-21 10:00:00,5005
8563,None,299.68,0.0,0.0,68,Clouds,broken clouds,2013-08-21 11:00:00,5406
8564,None,302.54,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 13:00:00,5398
8565,None,303.83,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 14:00:00,5604
8566,None,304.15,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 15:00:00,6111
8567,None,303.69,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 16:00:00,6702
8568,None,303.61,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 17:00:00,6104
8569,None,302.76,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 18:00:00,4940
8570,None,302.45,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 19:00:00,3666
8571,None,301.13,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 20:00:00,3192
8572,None,299.44,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 21:00:00,2876
8573,None,298.74,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 22:00:00,1898
